index,true_options,selected_true_option,p_true,nonconformity_score,top_tokens,top_logprobs
33,E,E,0.07443657962148902,0.925563420378511,"A,D,E,B,C","-0.31862253,-1.3073616,-6.1272335,-9.87788,-10.543068"
34,C,C,0.38718369518221746,0.6128163048177826,"C,B,D,E,A","-0.44218192,-1.2910856,-2.5768807,-5.5491652,-6.014421"
35,A,A,0.13897319891200177,0.8610268010879982,"D,C,A,E,B","-0.18145673,-2.0215123,-3.7796967,-4.6286,-7.1328897"
36,B,B,0.3038928815726663,0.6961071184273337,"B,C,E,A,D","-0.7995203,-1.142225,-1.5946081,-4.204756,-4.3130264"
37,A,A,0.38220668435482746,0.6177933156451725,"A,E,C,D,B","-0.65113497,-0.9543233,-2.3763947,-7.9666467,-8.965944"
38,D,D,0.04388755828310893,0.956112441716891,"B,A,E,D,C","-0.00081379723,-7.8800616,-8.621251,-8.769025,-9.445958"
39,D,D,0.1272035167944844,0.8727964832055156,"B,D,E,C,A","-0.011590025,-4.937682,-6.0499296,-6.580451,-7.4891195"
40,A,A,0.04803297796999226,0.9519670220300077,"B,D,A,C,E","-0.0005476722,-8.414522,-8.5913105,-9.280449,-11.059145"
41,E,E,0.379534044011095,0.620465955988905,"C,E,B,A,D","-0.3321965,-1.2665646,-7.726604,-8.488412,-9.548863"
42,C,C,0.5034101350882814,0.49658986491171864,"C,A,B,E,D","-0.09298014,-2.8836772,-4.037083,-4.210852,-8.071012"
43,E,E,0.10052393339388639,0.8994760666061136,"C,B,E,A,D","-0.027948124,-3.914623,-5.4173446,-5.9014335,-8.031467"
44,A,A,0.24149894416354487,0.7585010558364551,"B,A,D,C,E","-0.3403441,-1.7973315,-2.1910007,-5.0860715,-5.3654847"
45,E,E,0.3259667997292542,0.6740332002707459,"E,A,C,B,D","-0.9452011,-1.0115464,-1.4034264,-6.365329,-9.048818"
46,C,C,0.15694223412235103,0.843057765877649,"A,B,C,D,E","-0.29607075,-1.553189,-3.3044422,-4.934031,-7.207499"
47,C,C,0.3375061936676278,0.6624938063323722,"C,B,D,A,E","-0.62757385,-1.4102753,-1.565894,-5.0097017,-5.0488386"
48,E,E,0.1596830135851622,0.8403169864148378,"C,B,E,D,A","-0.24844974,-1.9711747,-3.0558534,-3.5052705,-5.681948"
49,B,B,0.24380548438051705,0.7561945156194829,"C,B,E,A,D","-0.08354013,-2.594828,-5.5054016,-7.304304,-7.3506966"
50,D,D,0.07558599188289027,0.9244140081171097,"E,A,C,D,B","-0.025598707,-3.9448798,-6.0123386,-6.2755146,-6.484743"
51,D,D,0.3633282949615295,0.6366717050384705,"C,D,E,A,B","-0.35222054,-1.2233143,-6.525938,-7.413048,-7.6441135"
52,C,C,0.37363151849012377,0.6263684815098762,"A,C,B,D,E","-0.63730896,-0.8046807,-3.8083048,-6.779029,-7.289897"
53,B,B,0.1372949530363606,0.8627050469636394,"A,C,B,D,E","-0.05068187,-3.5028875,-4.213867,-5.619999,-7.0804615"
54,B,B,0.20168433016788107,0.798315669832119,"A,C,B,D,E","-0.2465428,-2.053376,-2.487685,-5.463834,-5.897603"
55,A,A,0.37265540755994625,0.6273445924400538,"B,A,E,D,C","-0.38330096,-1.1617129,-5.264677,-8.541023,-10.331839"
56,B,B,0.09989586924553732,0.9001041307544627,"C,D,E,B,A","-0.01983835,-4.691984,-5.055292,-5.5280266,-9.7283535"
57,E,E,0.22114461769267413,0.7788553823073259,"D,B,E,A,C","-0.6922579,-0.9975996,-2.0675058,-6.058669,-6.2568865"
58,D,D,0.28659978581528284,0.7134002141847171,"C,D,E,B,A","-0.22620548,-1.7416683,-3.6617086,-6.78083,-8.146948"
59,D,D,0.252675619963738,0.747324380036262,"C,D,B,E,A","-0.89873266,-1.2692466,-1.3345618,-3.2705588,-4.554315"
60,E,E,0.22803482240114256,0.7719651775988574,"C,A,E,B,D","-0.35704073,-1.7372555,-2.1104052,-6.508652,-6.5455728"
61,E,E,0.541456032197053,0.45854396780294704,"E,C,D,B,A","-0.12308351,-2.3299432,-4.0065866,-8.288782,-10.862684"
62,E,E,0.5290999755169997,0.4709000244830003,"E,C,A,B,D","-0.11277694,-2.4490426,-3.9885132,-6.4199724,-10.246657"
63,D,D,0.17637371405986976,0.8236262859401302,"E,D,B,C,A","-0.044706576,-3.6141016,-4.212719,-6.3177204,-9.146299"
64,B,B,0.13044612542841252,0.8695538745715875,"A,B,D,E,C","-0.01078841,-4.9856515,-5.745732,-7.3471017,-10.058268"
65,B,B,0.14718491090092892,0.8528150890990711,"D,E,C,B,A","-0.34481245,-1.58782,-2.9751015,-3.3253536,-8.38662"
66,D,D,0.079305391678098,0.920694608321902,"B,A,D,E,C","-0.42109403,-1.0851299,-5.648473,-6.3813124,-7.5108557"
67,E,E,0.43389525410764257,0.5661047458923574,"E,B,C,A,D","-0.2623378,-2.0210638,-2.3689737,-5.4531183,-8.010705"
68,E,E,0.6013815724128407,0.39861842758715926,"E,C,D,B,A","-0.06336828,-2.9152322,-4.9634614,-8.622629,-11.328499"
69,B,B,0.15714370842701403,0.842856291572986,"E,A,B,D,C","-0.12175707,-2.3697162,-3.8644786,-9.194344,-11.98881"
70,D,D,0.12270482623400711,0.8772951737659929,"B,C,E,D,A","-0.04229142,-4.04788,-4.36689,-4.5537434,-7.281151"
71,E,E,0.15219804262670902,0.847801957373291,"C,A,E,B,D","-0.1053773,-2.580307,-3.7905827,-6.81604,-7.474289"
72,C,C,0.08373950426905198,0.916260495730948,"D,B,E,C,A","-0.45317984,-1.051475,-4.655996,-5.320667,-7.5335727"
73,E,E,0.5648005376594406,0.4351994623405594,"E,C,D,B,A","-0.079543635,-2.963243,-3.7078834,-8.379732,-10.928003"
74,C,C,0.0696552335379355,0.9303447664620645,"A,B,D,E,C","-0.023265164,-4.171676,-5.466497,-6.3285537,-6.511617"
75,C,C,0.13595103770052827,0.8640489622994717,"B,A,C,E,D","-0.12707876,-2.2708204,-4.1830688,-7.618032,-7.9951243"
76,C,C,0.42057678582965696,0.579423214170343,"C,E,A,B,D","-0.31786674,-1.6314521,-2.6444526,-5.268518,-7.902427"
77,C,C,0.18598974650767916,0.8140102534923208,"B,A,C,E,D","-0.78495824,-1.0234188,-2.1645455,-3.1080632,-3.6980176"
78,C,C,0.10306398890685604,0.8969360110931439,"D,E,B,C,A","-0.074667424,-3.0973134,-3.9464917,-4.9538026,-8.006161"
79,E,E,0.6460360146551529,0.3539639853448471,"E,C,B,D,A","-0.028834783,-3.7280192,-5.495052,-8.427413,-10.175401"
80,C,C,0.04448392381885838,0.9555160761811416,"A,D,B,E,C","-0.07748705,-3.1533728,-3.9089937,-4.4950266,-7.4060774"
81,E,E,0.0897119351081332,0.9102880648918668,"B,C,A,E,D","-0.6083091,-0.8152011,-5.0830026,-5.097071,-7.1184793"
82,E,E,0.40790859149299474,0.5920914085070053,"E,D,C,A,B","-0.3986777,-1.3189372,-2.8656063,-5.5951157,-7.3251686"
83,C,C,0.060166001086489077,0.9398339989135109,"D,A,E,B,C","-0.192347,-2.281777,-2.6822343,-6.019362,-6.244246"
84,E,E,0.6013815724128407,0.39861842758715926,"E,C,D,B,A","-0.06336828,-2.9152322,-4.9634614,-8.622629,-11.328499"
85,C,C,0.4037335603391317,0.5962664396608683,"B,C,E,A,D","-0.61670995,-0.7862942,-5.681451,-7.135972,-7.614524"
86,E,E,0.541456032197053,0.45854396780294704,"E,C,D,B,A","-0.12308351,-2.3299432,-4.0065866,-8.288782,-10.862684"
87,E,E,0.08551310521828533,0.9144868947817146,"A,B,E,D,C","-0.08304107,-2.6221228,-5.683608,-5.729043,-7.9701357"
88,E,E,0.10437696652521072,0.8956230334747892,"A,C,E,D,B","-0.036750972,-3.4757025,-5.3792686,-8.074959,-8.506971"
89,B,B,0.07968653321824024,0.9203134667817597,"E,C,B,D,A","-0.024464784,-3.8530552,-6.302209,-6.987973,-9.162652"
90,E,E,0.19922080562913366,0.8007791943708663,"A,D,E,B,C","-0.35730278,-1.6867496,-2.406928,-3.6871367,-8.885638"
91,C,C,0.24994891094382596,0.750051089056174,"B,C,E,D,A","-0.22328901,-1.8389468,-3.8921943,-4.189712,-5.2001967"
92,E,E,0.07240734740773026,0.9275926525922698,"D,C,A,E,B","-0.1671264,-2.388789,-2.8431346,-5.7648606,-7.2021737"
93,E,E,0.4938546430093369,0.5061453569906631,"E,A,C,B,D","-0.1947745,-1.8096465,-4.5825615,-5.86549,-8.712393"
94,A,A,0.04332035279162513,0.9566796472083748,"E,C,B,A,D","-0.0068973554,-5.0714707,-8.365015,-8.517151,-9.120127"
95,C,C,0.09554626099593361,0.9044537390040663,"E,B,D,C,A","-0.25984722,-1.6026416,-3.9118037,-4.930116,-8.6774235"
96,E,E,0.4253389345482388,0.5746610654517612,"E,A,C,D,B","-0.2934542,-1.8387995,-2.3877745,-5.9734983,-7.0394163"
97,D,D,0.13143588756265093,0.8685641124373491,"A,D,E,B,C","-0.015683204,-4.7725744,-5.285901,-6.321862,-8.522344"
98,B,B,0.21212302072540076,0.7878769792745992,"D,E,B,C,A","-0.23227149,-2.1781943,-2.4301646,-5.1697583,-8.226522"
99,B,B,0.08015432546628415,0.9198456745337158,"A,D,E,B,C","-0.3652517,-1.2336942,-4.678915,-5.4552746,-6.7926044"
100,E,E,0.43820483346747324,0.5617951665325267,"E,A,C,B,D","-0.5051734,-0.9458472,-5.034474,-6.462073,-8.925729"
