run_index,domain,scene,threshold,answer_type,noisy_oracle_error_rate,seed,max_step,log_dir
1,tomato,04,0.8,oracle,0.0,2320492651,50,experiments_logs/system_log/00_ours/tomato/scene_04_step50/ours_answer_oracle_thres_0-8
1,tomato,04,0.8,oracle,0.0,4047164235,50,experiments_logs/system_log/00_ours/tomato/scene_04_step50/ours_answer_oracle_thres_0-8
1,tomato,04,0.8,oracle,0.0,145727085,50,experiments_logs/system_log/00_ours/tomato/scene_04_step50/ours_answer_oracle_thres_0-8
1,tomato,04,0.8,oracle,0.0,4087633678,50,experiments_logs/system_log/00_ours/tomato/scene_04_step50/ours_answer_oracle_thres_0-8
1,tomato,04,0.8,oracle,0.0,2301819518,50,experiments_logs/system_log/00_ours/tomato/scene_04_step50/ours_answer_oracle_thres_0-8
1,tomato,04,0.8,oracle,0.0,2645472355,50,experiments_logs/system_log/00_ours/tomato/scene_04_step50/ours_answer_oracle_thres_0-8
1,tomato,04,0.8,oracle,0.0,1753392378,50,experiments_logs/system_log/00_ours/tomato/scene_04_step50/ours_answer_oracle_thres_0-8
1,tomato,04,0.8,oracle,0.0,1513655444,50,experiments_logs/system_log/00_ours/tomato/scene_04_step50/ours_answer_oracle_thres_0-8
1,tomato,04,0.8,oracle,0.0,1479190355,50,experiments_logs/system_log/00_ours/tomato/scene_04_step50/ours_answer_oracle_thres_0-8
1,tomato,04,0.8,oracle,0.0,1322273612,50,experiments_logs/system_log/00_ours/tomato/scene_04_step50/ours_answer_oracle_thres_0-8
1,tomato,04,0.8,oracle,0.0,1444549548,50,experiments_logs/system_log/00_ours/tomato/scene_04_step50/ours_answer_oracle_thres_0-8
