index,true_options,selected_true_option,p_true,nonconformity_score,top_tokens,top_logprobs
38,A,A,0.9928421521994055,0.0071578478005944746,"A,E,B,C,D","-0.0072532967,-5.0929427,-7.2920527,-8.1471615,-9.966671"
39,D,D,9.625882482577105e-05,0.9999037411751742,"B,C,E,A,D","-0.02048653,-4.0788054,-6.1330066,-6.913732,-9.24856"
40,E,E,0.00872694414690712,0.9912730558530929,"B,A,E,C,D","-0.0362948,-4.0001793,-4.7413673,-4.877592,-6.946121"
41,E,E,0.0019409528141864755,0.9980590471858135,"A,C,B,D,E","-0.3945684,-1.168292,-4.5400076,-6.0357943,-6.2447023"
42,E,E,0.0016139688032214923,0.9983860311967785,"A,B,E,D,C","-0.007963259,-5.224041,-6.429142,-7.363249,-8.444008"
43,E,E,0.006710421058552293,0.9932895789414478,"D,C,B,E,A","-0.26227728,-1.646484,-3.4876535,-5.004272,-7.569759"
44,E,E,0.0033489548489823956,0.9966510451510177,"C,D,B,E,A","-0.37918535,-1.1835848,-5.1995587,-5.699242,-7.8251653"
45,D,D,8.588216269972932e-05,0.9999141178373002,"C,A,E,B,D","-0.0025769672,-6.863512,-7.134407,-7.420683,-9.362581"
46,B,B,0.00037012662511786684,0.9996298733748822,"A,D,C,B,E","-0.020630293,-3.9735513,-6.8393598,-7.901753,-9.385654"
47,C,C,0.5010324716731106,0.4989675283268894,"C,A,B,E,D","-0.6911923,-0.6968648,-8.098568,-8.118294,-8.697374"
48,C,C,0.0013767575411855603,0.9986232424588144,"E,A,B,C,D","-1.0124398,-1.1345502,-1.1594659,-6.588047,-9.931946"
49,E,E,0.312904534801314,0.687095465198686,"B,E,C,D,A","-0.39024246,-1.1619977,-5.3422747,-5.391944,-7.171632"
50,C,C,7.100418475251289e-05,0.9999289958152475,"A,E,B,C,D","-0.04676099,-3.0954366,-8.15266,-9.552813,-10.446053"
51,E,E,0.0010847669921132746,0.9989152330078868,"C,A,B,E,D","-0.04901073,-3.355289,-4.484895,-6.8264937,-7.676807"
52,B,B,0.0009808859276802333,0.9990191140723198,"A,D,C,E,B","-0.07054939,-2.8342938,-4.948485,-6.7287545,-6.9271417"
53,E,E,0.07954116416045975,0.9204588358395402,"B,E,D,A,C","-0.08964885,-2.531658,-5.583097,-6.2420287,-7.9966407"
54,D,D,6.211995835940356e-05,0.9999378800416406,"A,C,B,D,E","-0.00039754162,-8.921573,-9.505021,-9.686561,-11.550435"
55,C,C,0.9792617083898308,0.020738291610169157,"C,B,E,A,D","-0.021220198,-4.087697,-5.9508944,-6.682023,-9.2280855"
56,A,A,0.004520765746328818,0.9954792342536711,"B,D,E,A,C","-0.18873166,-1.959619,-3.6913695,-5.399223,-6.520986"
57,C,C,0.7587450868503477,0.2412549131496523,"C,B,A,D,E","-0.27620953,-1.5433605,-3.719567,-6.3931336,-6.4090524"
58,B,B,0.1175144737735489,0.882485526226451,"C,B,A,D,E","-0.1307465,-2.141258,-5.836633,-6.835197,-6.9130073"
59,D,D,0.0011569152651021472,0.9988430847348978,"B,C,A,D,E","-0.46702313,-0.9945271,-6.3402205,-6.76217,-8.848922"
60,E,E,0.002708614132628177,0.9972913858673719,"D,A,C,B,E","-0.15281636,-2.0494018,-5.061378,-5.587127,-5.911428"
61,B,B,0.0005616576644443317,0.9994383423355556,"D,C,B,A,E","-0.005418854,-5.4828815,-7.484707,-8.092037,-8.144501"
62,B,B,0.0038370579619618934,0.9961629420380381,"C,E,B,D,A","-0.106351204,-2.3527977,-5.563253,-6.930038,-7.168342"
63,A,A,0.0005806111434105736,0.9994193888565894,"D,C,B,E,A","-0.1722893,-1.8975776,-5.2396665,-6.036162,-7.451489"
64,D,D,0.00027064170973329315,0.9997293582902667,"E,B,A,C,D","-0.11410024,-2.2640102,-5.8713083,-7.386462,-8.214904"
65,E,E,0.10341860747195977,0.8965813925280403,"A,E,B,C,D","-0.113028236,-2.2690322,-6.449879,-6.483971,-8.13849"
66,D,D,4.1740238061647533e-05,0.9999582597619383,"C,E,B,A,D","-0.0016610202,-6.859241,-8.18046,-8.334564,-10.084093"
67,C,C,0.0015493040805434595,0.9984506959194566,"A,C,D,B,E","-0.002641772,-6.4701614,-7.9076633,-8.019957,-8.619148"
68,E,E,0.9642898244616261,0.035710175538373856,"E,C,B,D,A","-0.03646584,-3.5559876,-4.9870844,-8.276914,-9.51825"
69,D,D,8.219101655338852e-05,0.9999178089834466,"A,C,B,E,D","-0.29632083,-1.368512,-6.701192,-7.489833,-9.40656"
70,A,A,0.9640560700129962,0.0359439299870038,"A,C,B,E,D","-0.03668352,-3.402574,-6.010822,-8.855456,-9.738204"
71,C,C,0.0009508741257438212,0.9990491258742562,"A,E,D,C,B","-0.019380353,-4.2657566,-5.5102444,-6.9581833,-9.189104"
72,C,C,0.005197034295974214,0.9948029657040258,"A,D,B,C,E","-0.0951516,-2.6043928,-4.5658603,-5.2597175,-6.7517467"
73,E,E,0.058371759581810755,0.9416282404181893,"A,E,B,C,D","-0.11529388,-2.8409886,-3.090489,-5.43858,-7.358811"
74,B,B,0.049391817761802986,0.950608182238197,"E,D,B,A,C","-0.4859069,-1.0959857,-3.0081713,-7.1264367,-8.237085"
75,E,E,0.04500861264710172,0.9549913873528982,"A,C,D,B,E","-0.77119046,-1.1766984,-2.0335042,-2.932453,-3.1009977"
76,E,E,0.1284241841006675,0.8715758158993325,"C,B,E,A,D","-0.848298,-1.2393198,-2.0525084,-2.1432428,-3.3105059"
77,B,B,0.023116832952911105,0.9768831670470889,"A,B,C,E,D","-0.046542663,-3.767242,-3.8682837,-6.834005,-7.9809165"
78,B,B,0.009117720989007292,0.9908822790109927,"A,C,B,E,D","-0.13868423,-2.1327715,-4.697612,-6.6924334,-7.496793"
79,C,C,0.0005724076992974011,0.9994275923007025,"A,B,C,D,E","-0.0033086583,-6.326696,-7.4659877,-7.7294917,-8.65195"
80,B,B,0.04769968015921208,0.9523003198407879,"C,E,A,B,D","-0.21160023,-2.6189451,-2.6755095,-3.0430193,-6.8298407"
81,C,C,0.04280704673227455,0.9571929532677255,"B,C,A,E,D","-0.05781336,-3.151344,-4.55706,-6.3815894,-7.0101905"
82,A,A,0.9632262085141722,0.03677379148582782,"A,E,B,C,D","-0.037508626,-3.4083545,-5.616591,-10.255305,-12.321004"
83,A,A,0.2055884583032323,0.7944115416967676,"C,A,D,B,E","-0.5708998,-1.581991,-1.6147268,-3.793224,-4.8487988"
84,C,C,0.0724659685484969,0.927534031451503,"A,D,E,B,C","-0.5696524,-1.8437345,-2.1461236,-2.4504316,-2.6250627"
85,C,C,0.9914132924805162,0.00858670751948376,"C,B,E,A,D","-0.008687968,-5.379917,-6.296669,-6.8384132,-6.8459854"
86,C,C,0.005270740262854865,0.9947292597371451,"E,C,B,D,A","-0.011120688,-5.2456446,-5.3584776,-7.3066072,-7.959405"
87,D,D,0.943962471462863,0.05603752853713695,"D,C,E,A,B","-0.057758227,-3.1252403,-4.46525,-8.0926285,-8.116608"
88,E,E,4.829890151809509e-05,0.9999517010984819,"B,A,C,D,E","-0.003931049,-5.7602406,-7.3755665,-9.737101,-9.938141"
89,C,C,0.5248462886859974,0.47515371131400264,"C,E,D,B,A","-0.64480585,-0.7722263,-4.4922676,-6.690033,-7.326746"
90,D,D,0.0012891118926232927,0.9987108881073767,"E,C,B,A,D","-0.18121897,-1.8732489,-5.156849,-5.312292,-6.653946"
91,D,D,0.8713125667556835,0.12868743324431653,"D,B,A,C,E","-0.13789462,-2.6309824,-2.883954,-7.353093,-9.134635"
92,C,C,0.002360543879227932,0.9976394561207721,"A,C,B,E,D","-0.0026534172,-6.04896,-8.701775,-10.942488,-11.636492"
93,A,A,0.9992660447673261,0.000733955232673944,"A,B,C,D,E","-0.0008261834,-7.69632,-8.301567,-10.399124,-14.033386"
94,D,D,0.0010724900750037434,0.9989275099249962,"E,B,D,A,C","-0.051687077,-3.0367792,-6.83799,-7.481806,-7.5397987"
95,C,C,6.0399821293234046e-05,0.9999396001787068,"A,B,C,D,E","-0.00038741663,-8.961296,-9.714685,-10.463701,-11.559822"
96,C,C,0.011425765307700673,0.9885742346922993,"B,A,C,E,D","-0.09497381,-2.5505536,-4.4719424,-7.0681834,-8.377969"
97,A,A,0.024120543941233974,0.975879456058766,"B,A,C,E,D","-0.041710295,-3.7248006,-4.2516522,-6.506829,-7.022774"
98,C,C,0.7443838781557606,0.25561612184423943,"C,B,D,A,E","-0.29543167,-1.3761983,-6.42207,-7.1883073,-7.3555284"
99,B,B,0.004023768868626743,0.9959762311313732,"D,E,B,A,C","-0.025807261,-4.009488,-5.5156107,-5.804347,-8.412316"
100,A,A,0.12749010437910263,0.8725098956208974,"C,A,D,B,E","-0.2867266,-2.0598454,-2.416144,-3.7226872,-4.797976"
