index,true_options,selected_true_option,p_true,nonconformity_score,top_tokens,top_logprobs
36,E,E,0.9978210371338452,0.002178962866154821,"E,D,C,A,B","-0.0021934446413069963,-6.642818450927734,-7.111568450927734,-10.361568450927734,-10.470943450927734"
37,C,C,0.02262838415326441,0.9773716158467356,"D,C,E,B,A","-0.022932585328817368,-3.788557529449463,-10.335433006286621,-13.038558006286621,-13.429183006286621"
38,A,A,0.9957327249417289,0.0042672750582710695,"A,E,B,D,C","-0.004278076812624931,-5.457403182983398,-13.754278182983398,-13.894903182983398,-14.223028182983398"
39,D,D,0.008443221375820726,0.9915567786241792,"B,D,A,E,C","-0.008777298033237457,-4.774402141571045,-8.680652618408203,-9.321277618408203,-10.571277618408203"
40,E,E,0.9993050373774113,0.000694962622588724,"E,B,D,C,A","-0.0006974232383072376,-7.641322612762451,-8.969447135925293,-9.360072135925293,-13.453822135925293"
41,E,E,0.0030689536667876044,0.9969310463332124,"A,E,C,B,D","-0.00517303915694356,-5.786423206329346,-6.317673206329346,-8.208297729492188,-11.552047729492188"
42,E,E,0.9971032095874346,0.0028967904125654087,"E,A,C,D,B","-0.002901520347222686,-5.909151554107666,-9.159151077270508,-9.737276077270508,-10.924776077270508"
43,E,E,0.030999610883762768,0.9690003891162372,"D,B,E,C,A","-0.13012322783470154,-2.8019981384277344,-3.4738731384277344,-3.5519981384277344,-6.458248138427734"
44,E,E,0.99961710920249,0.00038289079750997157,"E,D,C,A,B","-0.00038479414070025086,-7.87538480758667,-12.828509330749512,-15.750384330749512,-16.344135284423828"
45,D,D,0.002981019668938608,0.9970189803310614,"C,D,B,E,A","-0.0029901787638664246,-5.815490245819092,-13.034239768981934,-13.065489768981934,-18.14361572265625"
46,B,B,0.008564207017872718,0.9914357929821273,"E,B,C,A,D","-0.010166722349822521,-4.760166645050049,-6.838291645050049,-8.057042121887207,-8.744542121887207"
47,C,C,0.9999885669862053,1.1433013794692748e-05,"C,A,B,D,E","-1.1637164789135568e-05,-11.546886444091797,-13.453136444091797,-15.453136444091797,-15.812511444091797"
48,C,C,0.1405372754528419,0.8594627245471581,"E,B,C,A,D","-0.5716677308082581,-1.3529176712036133,-1.9622926712036133,-3.3216676712036133,-8.134167671203613"
49,E,E,0.9999611668146361,3.8833185363906786e-05,"E,D,B,C,A","-4.024604277219623e-05,-10.625040054321289,-11.718790054321289,-11.968790054321289,-16.71879005432129"
50,C,C,0.7820430377952006,0.21795696220479943,"C,A,D,E,B","-0.24586714804172516,-1.714617133140564,-3.8239922523498535,-4.2771172523498535,-6.1208672523498535"
51,E,E,0.22605288131674264,0.7739471186832574,"D,E,C,B,A","-0.36205747723579407,-1.4870574474334717,-2.7995574474334717,-4.174557685852051,-6.549557685852051"
52,B,B,0.47045143411652063,0.5295485658834793,"B,A,E,C,D","-0.7540836334228516,-1.1134586334228516,-1.6915836334228516,-4.488458633422852,-5.175958633422852"
53,E,E,0.9678587338409537,0.03214126615904633,"E,D,C,B,A","-0.03268543258309364,-3.4389355182647705,-10.610810279846191,-11.563935279846191,-11.767060279846191"
54,D,D,0.005640297137413568,0.9943597028625865,"A,D,E,B,C","-0.0059443251229822636,-5.17781925201416,-8.17781925201416,-12.66219425201416,-13.28719425201416"
55,C,C,0.9999998695511231,1.3044887692270635e-07,"C,E,B,D,A","-1.9361264946837764e-07,-16.21875,-17.34375,-18.421875,-21.109375"
56,A,A,0.5843054787269918,0.4156945212730082,"A,B,C,E,D","-0.5373777747154236,-1.2405028343200684,-2.0842528343200684,-6.209252834320068,-10.56862735748291"
57,C,C,0.7557575564542611,0.24424244354573887,"C,A,E,D,B","-0.2800937294960022,-1.5457186698913574,-3.6238436698913574,-5.873843669891357,-6.451968669891357"
58,B,B,0.9995599639553036,0.00044003604469644575,"B,C,E,A,D","-0.000442351185483858,-7.7504425048828125,-11.625442504882812,-14.719192504882812,-15.766067504882812"
59,D,D,0.01454487263804455,0.9854551273619554,"B,D,C,E,A","-0.027494993060827255,-4.23061990737915,-4.38686990737915,-10.511870384216309,-11.855620384216309"
60,E,E,0.10228212554108905,0.8977178744589109,"D,E,C,A,B","-0.10815581679344177,-2.2800307273864746,-8.592531204223633,-10.389406204223633,-12.295656204223633"
61,B,B,0.020356948664662235,0.9796430513353378,"C,B,D,A,E","-0.03497347980737686,-3.894348382949829,-4.363098621368408,-6.909973621368408,-8.25372314453125"
62,B,B,0.9695271312573227,0.030472868742677295,"B,C,A,E,D","-0.03094906359910965,-3.562199115753174,-6.187199115753174,-10.155948638916016,-13.109073638916016"
63,A,A,2.7025839254264554e-05,0.9999729741607457,"D,C,E,A,B","-0.0030961965676397085,-5.878096103668213,-8.315596580505371,-10.518721580505371,-11.096846580505371"
64,D,D,0.9833287793632535,0.01667122063674653,"D,E,C,B,A","-0.016850633546710014,-4.110600471496582,-8.235600471496582,-12.032475471496582,-13.313725471496582"
65,E,E,0.9987169232000344,0.0012830767999656434,"E,A,C,D,B","-0.0012855908134952188,-7.001285552978516,-8.579410552978516,-8.641910552978516,-11.751285552978516"
66,D,D,0.04533160986745464,0.9546683901325453,"C,D,E,A,B","-0.046960968524217606,-3.0938360691070557,-8.203210830688477,-8.625085830688477,-11.625085830688477"
67,C,C,0.11998849818735631,0.8800115018126436,"D,C,E,A,B","-0.13599132001399994,-2.120366334915161,-5.057866096496582,-7.151616096496582,-11.292241096496582"
68,E,E,0.9999991575955558,8.424044442012502e-07,"E,D,C,B,A","-1.5048530030981055e-06,-14.531251907348633,-14.875001907348633,-19.328126907348633,-19.656251907348633"
69,D,D,0.08652650860646632,0.9134734913935336,"A,E,D,C,B","-0.3380224108695984,-1.6192724704742432,-2.447397470474243,-6.181772232055664,-9.213022232055664"
70,A,A,0.7662744634531515,0.23372553654684847,"A,C,B,E,D","-0.26621580123901367,-1.4537158012390137,-10.750591278076172,-12.922466278076172,-13.672466278076172"
71,C,C,0.9678227449473419,0.032177255052658116,"C,A,E,B,D","-0.032708391547203064,-3.4389584064483643,-9.985833168029785,-10.392083168029785,-12.954583168029785"
72,C,C,0.011143449176987992,0.988856550823012,"D,C,E,B,A","-0.012565569952130318,-4.496940612792969,-7.028190612792969,-8.231315612792969,-8.778190612792969"
73,E,E,0.9989277191704558,0.0010722808295442476,"E,A,C,D,B","-0.0010754420654848218,-7.063575267791748,-8.594825744628906,-10.610450744628906,-11.891700744628906"
74,B,B,0.9970788034858483,0.0029211965141516805,"B,E,C,D,A","-0.002930514281615615,-5.846680641174316,-10.893555641174316,-11.674805641174316,-12.284180641174316"
75,E,E,0.5926005348438916,0.40739946515610836,"E,C,B,D,A","-0.5232431292533875,-0.8982431292533875,-9.460742950439453,-10.445117950439453,-12.304492950439453"
76,E,E,0.7744219278864494,0.22557807211355063,"E,C,D,B,A","-0.2556457817554474,-1.490020751953125,-8.599395751953125,-11.068145751953125,-11.661895751953125"
77,B,B,0.051597722805099215,0.9484022771949008,"C,E,B,A,D","-0.15219354629516602,-2.449068546295166,-2.964693546295166,-6.245943546295166,-7.042818546295166"
78,B,B,0.8306095521763783,0.16939044782362167,"B,E,A,C,D","-0.18567508459091187,-2.6544251441955566,-2.6856751441955566,-3.5450501441955566,-6.216925144195557"
79,C,C,0.22637649904267299,0.773623500957327,"E,C,D,A,B","-0.37621647119522095,-1.4855914115905762,-2.641841411590576,-4.157466411590576,-8.235591888427734"
80,B,B,0.09292616703486455,0.9070738329651354,"A,B,E,C,D","-0.11033229529857635,-2.3759572505950928,-4.688457489013672,-6.672832489013672,-6.844707489013672"
81,C,C,0.7383233662779743,0.26167663372202565,"C,E,A,B,D","-0.3033946454524994,-1.3502696752548218,-6.162769794464111,-8.225269317626953,-8.975269317626953"
82,A,A,0.990247283617291,0.009752716382709026,"A,E,B,C,D","-0.00980107020586729,-4.634800910949707,-10.478550910949707,-11.150425910949707,-13.041050910949707"
83,A,A,0.46826747686519965,0.5317325231348004,"E,A,D,B,C","-0.7275135517120361,-0.7587635517120361,-3.461888551712036,-4.665013313293457,-4.852513313293457"
84,C,C,0.8684309959635764,0.13156900403642358,"C,E,B,D,A","-0.14108669757843018,-2.7035865783691406,-2.9535865783691406,-4.703586578369141,-5.687961578369141"
85,C,C,0.9539748136713742,0.046025186328625844,"C,D,E,A,B","-0.04744332283735275,-3.109943389892578,-7.391193389892578,-7.594318389892578,-8.156818389892578"
86,C,C,0.29311353110188215,0.7068864688981178,"E,C,D,B,A","-0.4169938266277313,-1.2294938564300537,-3.5107438564300537,-4.182618618011475,-6.807618618011475"
87,D,D,0.9997419832750476,0.00025801672495240346,"D,C,B,E,A","-0.00025954778539016843,-8.265884399414062,-14.609634399414062,-14.687759399414062,-19.125259399414062"
88,E,E,0.4787101922969854,0.5212898077030146,"E,C,A,B,D","-0.7367137670516968,-0.7523387670516968,-3.4085888862609863,-4.096088886260986,-8.205463409423828"
89,C,C,0.9999980381107437,1.961889256274496e-06,"C,E,B,D,A","-2.696889623621246e-06,-13.48437786102295,-14.54687786102295,-16.359376907348633,-18.468751907348633"
90,D,D,0.614767252038268,0.385232747961732,"D,E,A,B,C","-0.4868009388446808,-0.9555509090423584,-8.127426147460938,-8.658676147460938,-9.861801147460938"
91,D,D,0.9990788376863354,0.0009211623136645697,"D,A,C,B,E","-0.0009228924172930419,-7.063422679901123,-9.719673156738281,-12.641548156738281,-13.125923156738281"
92,C,C,0.9523210069833117,0.04767899301668832,"C,E,B,A,D","-0.048997215926647186,-3.548997163772583,-4.377122402191162,-5.158372402191162,-7.408372402191162"
93,A,A,0.9603543854451657,0.039645614554834285,"A,C,B,D,E","-0.04045359417796135,-3.2279536724090576,-11.931078910827637,-14.774828910827637,-16.19670295715332"
94,D,D,0.9997360841798419,0.00026391582015805604,"D,C,B,E,A","-0.00026574634830467403,-8.578391075134277,-9.719016075134277,-11.265891075134277,-12.765891075134277"
95,C,C,0.5628754308903215,0.43712456910967845,"C,E,B,A,D","-0.5747261643409729,-0.9028511643409729,-3.512226104736328,-6.762226104736328,-7.246601104736328"
96,C,C,0.8921196190838449,0.10788038091615515,"C,A,B,D,E","-0.11417245864868164,-2.8641724586486816,-3.0829224586486816,-5.567297458648682,-6.723547458648682"
97,A,A,0.14645320812931395,0.853546791870686,"B,E,A,D,C","-0.6398088335990906,-1.1866838932037354,-1.9210588932037354,-3.9835588932037354,-6.077308654785156"
98,C,C,0.9998266248436313,0.0001733751563687269,"C,B,D,E,A","-0.00017350474081467837,-8.672048568725586,-13.218923568725586,-15.203298568725586,-20.140798568725586"
99,B,B,0.8213892649479325,0.17861073505206748,"B,D,C,A,E","-0.19676174223423004,-1.7280117273330688,-7.040511608123779,-9.274887084960938,-12.587387084960938"
100,A,A,0.1654336950765763,0.8345663049234238,"C,A,E,B,D","-0.2367267906665802,-1.7992267608642578,-3.533601760864258,-4.424226760864258,-5.486726760864258"
