index,true_options,selected_true_option,p_true,nonconformity_score,top_tokens,top_logprobs
24,E,E,0.20884769621050006,0.7911523037895,"A,B,E,D,C","-0.4026471,-1.4021512,-2.5242023,-5.9444942,-5.955141"
25,E,E,0.10997018399096657,0.8900298160090334,"B,C,A,E,D","-0.008683829,-4.906999,-7.2982993,-7.6451488,-9.524445"
26,C,C,0.13251876752746752,0.8674812324725325,"E,B,A,C,D","-0.10481476,-2.7609942,-3.4522192,-5.4176407,-9.197214"
27,E,E,0.3275646472557563,0.6724353527442437,"E,A,D,C,B","-0.48394135,-1.0941365,-3.0728352,-6.415256,-7.09555"
28,E,E,0.18848530159331361,0.8115146984066863,"C,B,E,A,D","-0.6313152,-0.847475,-3.3062534,-5.930521,-8.261328"
29,E,E,0.18986629017949974,0.8101337098205003,"D,A,E,C,B","-0.10352048,-2.5516405,-3.9190435,-7.941144,-9.0264635"
30,E,E,0.27280544157528475,0.7271945584247153,"E,C,D,B,A","-0.83541524,-1.0897087,-1.6563896,-3.2541833,-7.763661"
31,A,A,0.1529010435289701,0.8470989564710298,"E,B,A,C,D","-0.051378887,-3.1566684,-5.2055326,-6.3227963,-9.418925"
32,A,A,0.3566874123973875,0.6433125876026125,"A,C,E,D,B","-0.32428592,-1.3295693,-4.6967416,-5.9726644,-7.34664"
33,E,E,0.15048752242604588,0.8495124775739541,"D,A,E,B,C","-0.3394695,-1.2653995,-5.19235,-9.665857,-9.728849"
34,C,C,0.3140170215579305,0.6859829784420695,"C,B,D,E,A","-0.44218192,-1.2910856,-2.5768807,-5.5491652,-6.014421"
35,A,A,0.16103333777630116,0.8389666622236989,"D,C,A,E,B","-0.46082333,-1.0567019,-4.143349,-5.2339253,-7.9905972"
36,B,B,0.2639867359293746,0.7360132640706254,"B,C,E,A,D","-0.7995203,-1.142225,-1.5946081,-4.204756,-4.3130264"
37,A,A,0.3256448035425984,0.6743551964574016,"A,E,C,D,B","-0.6527441,-0.9509066,-2.3815515,-7.9707813,-8.965921"
38,D,D,0.0972014728398578,0.9027985271601422,"B,A,E,D,C","-0.0006484562,-8.0732765,-8.847511,-9.07382,-9.705936"
39,D,D,0.1724364078101238,0.8275635921898762,"B,D,E,C,A","-0.011590025,-4.937682,-6.0499296,-6.580451,-7.4891195"
40,A,A,0.11178330491307231,0.8882166950869277,"B,D,A,C,E","-0.0006185544,-8.194854,-8.468463,-9.343823,-10.928649"
41,E,E,0.34238939524053996,0.6576106047594601,"C,E,B,A,D","-0.29272878,-1.3737262,-8.357025,-8.405766,-9.760775"
42,C,C,0.37477060028390474,0.6252293997160953,"C,A,B,E,D","-0.09298014,-2.8836772,-4.037083,-4.210852,-8.071012"
43,E,E,0.1335819062211069,0.8664180937788931,"C,B,A,E,D","-0.025651816,-4.299101,-4.80781,-5.827837,-7.534853"
44,A,A,0.23628112509918744,0.7637188749008126,"B,A,D,E,C","-0.40750265,-1.7993445,-1.8165603,-5.625587,-5.797521"
45,E,E,0.2893604575533007,0.7106395424466994,"A,E,C,B,D","-0.9555486,-0.9671529,-1.4563019,-6.2802672,-8.983882"
46,C,C,0.21644161090688407,0.7835583890931159,"A,C,B,D,E","-0.2877369,-2.135685,-2.226078,-3.877882,-5.751959"
47,C,C,0.34752218931885687,0.6524778106811431,"C,B,D,A,E","-0.1518964,-2.228919,-3.8619127,-4.9192553,-5.317689"
48,E,E,0.17984139611156674,0.8201586038884332,"C,B,E,D,A","-0.22363907,-2.0551953,-3.1603703,-3.6382813,-5.6726995"
49,B,B,0.2697251809286249,0.730274819071375,"C,B,E,A,D","-0.22625712,-1.6762292,-4.4752636,-6.156168,-6.364647"
50,D,D,0.13627226172577517,0.8637277382742248,"E,A,D,C,B","-0.031781532,-3.7340348,-5.666246,-6.233003,-6.2622733"
51,D,D,0.3133181720509401,0.6866818279490599,"C,D,E,A,B","-0.25047112,-1.5151844,-7.2156067,-7.312401,-8.054789"
52,C,C,0.3166022639074034,0.6833977360925966,"A,C,B,D,E","-0.63730896,-0.8046807,-3.8083048,-6.779029,-7.289897"
53,B,B,0.18788098277009624,0.8121190172299038,"A,B,C,D,E","-0.03261471,-4.0391874,-4.4510527,-6.1664343,-7.312228"
54,B,B,0.21216417370205765,0.7878358262979424,"A,C,B,D,E","-0.2465428,-2.053376,-2.487685,-5.463834,-5.897603"
55,A,A,0.33291768540162947,0.6670823145983705,"B,A,E,D,C","-0.36796927,-1.1929681,-5.4590073,-8.397631,-10.306133"
56,B,B,0.14876671859635826,0.8512332814036417,"C,D,E,B,A","-0.01983835,-4.691984,-5.055292,-5.5280266,-9.7283535"
57,E,E,0.20487354652980877,0.7951264534701912,"D,B,E,C,A","-0.5713915,-0.99665016,-2.76551,-5.902412,-7.713062"
58,D,D,0.27203028463693263,0.7279697153630673,"C,D,E,B,A","-0.22694461,-1.7385374,-3.6601512,-6.7795453,-8.152122"
59,D,D,0.25284930043813125,0.7471506995618687,"C,D,B,E,A","-1.0519643,-1.0875344,-1.2240472,-4.318505,-5.072497"
60,E,E,0.1962916252403853,0.8037083747596148,"C,A,E,D,B","-0.21605639,-1.9543338,-3.0427508,-5.758304,-6.4066806"
61,E,E,0.4255187914236697,0.5744812085763302,"E,C,D,B,A","-0.079543635,-2.963243,-3.7078834,-8.379732,-10.928003"
62,E,E,0.40315740865056854,0.5968425913494315,"E,C,A,B,D","-0.094974466,-2.843008,-3.4792213,-6.5698643,-10.64966"
63,D,D,0.18093038333081024,0.8190696166691898,"E,B,D,C,A","-0.026919236,-4.2894754,-4.4836493,-6.559985,-9.206901"
64,B,B,0.20295285083415865,0.7970471491658413,"A,B,D,E,C","-0.034401324,-3.8706517,-4.441508,-6.8093457,-9.47908"
65,B,B,0.1764746384854596,0.8235253615145404,"D,E,C,B,A","-0.34481245,-1.58782,-2.9751015,-3.3253536,-8.38662"
66,D,D,0.12693769369141406,0.873062306308586,"B,A,D,E,C","-0.3931129,-1.1413753,-5.6580515,-6.473859,-7.481553"
67,E,E,0.39219047479047336,0.6078095252095266,"E,B,C,A,D","-0.082860254,-3.2159512,-3.3120434,-5.8965945,-8.697701"
68,E,E,0.44918975794021526,0.5508102420597847,"E,C,D,B,A","-0.06336828,-2.9152322,-4.9634614,-8.622629,-11.328499"
69,B,B,0.19985224219191863,0.8001477578080813,"E,A,B,D,C","-0.12175707,-2.3697162,-3.8644786,-9.194344,-11.98881"
70,D,D,0.1615678254298451,0.8384321745701548,"B,C,E,D,A","-0.04229142,-4.04788,-4.36689,-4.5537434,-7.281151"
71,E,E,0.1791574611568557,0.8208425388431443,"C,A,E,B,D","-0.09472087,-2.6656113,-3.9780502,-6.545952,-7.354969"
72,C,C,0.12737427892763484,0.8726257210723651,"D,B,E,C,A","-0.5879096,-0.8687171,-3.9694233,-5.218025,-7.3246098"
73,E,E,0.41405870425017266,0.5859412957498273,"E,C,D,B,A","-0.12308351,-2.3299432,-4.0065866,-8.288782,-10.862684"
74,C,C,0.13577150308150046,0.8642284969184996,"A,B,D,C,E","-0.032025743,-3.8807216,-5.173244,-5.597841,-6.572147"
75,C,C,0.17273797655763956,0.8272620234423604,"B,A,C,E,D","-0.12040838,-2.316682,-4.2782416,-7.4426665,-7.940347"
76,C,C,0.3176878350191644,0.6823121649808356,"C,E,A,B,D","-0.41161868,-1.5523925,-2.1316142,-5.059358,-7.3816123"
77,C,C,0.19462769673050892,0.805372303269491,"B,A,C,E,D","-0.78495824,-1.0234188,-2.1645455,-3.1080632,-3.6980176"
78,C,C,0.11485861198364938,0.8851413880163506,"D,E,B,C,A","-0.117758155,-2.3501801,-4.325907,-6.1938977,-7.7998395"
79,E,E,0.5021563794409316,0.4978436205590684,"E,C,B,D,A","-0.01241523,-4.5759034,-6.364039,-8.233917,-10.779638"
80,C,C,0.07795603469330606,0.922043965306694,"A,B,D,E,C","-0.059433207,-3.7225745,-3.726763,-4.695389,-8.125681"
81,E,E,0.11428786102649369,0.8857121389735063,"B,C,A,E,D","-0.62494314,-0.77771604,-5.889092,-6.1820607,-7.9399934"
82,E,E,0.3557216905221934,0.6442783094778066,"E,D,C,A,B","-0.22181089,-1.9294258,-2.9779315,-6.0298953,-7.9947696"
83,C,C,0.10175714135111019,0.8982428586488898,"D,A,E,B,C","-0.22916633,-2.0119116,-2.7055495,-6.065451,-6.3011975"
84,E,E,0.4493739892495166,0.5506260107504835,"E,C,D,B,A","-0.041872296,-3.5255167,-4.4984555,-7.8441663,-11.218819"
85,C,C,0.3214952347124417,0.6785047652875583,"B,C,E,D,A","-0.55703884,-0.87281376,-4.9356227,-6.739946,-7.023561"
86,E,E,0.4255187914236697,0.5744812085763302,"E,C,D,B,A","-0.079543635,-2.963243,-3.7078834,-8.379732,-10.928003"
87,E,E,0.11265075971672746,0.8873492402832726,"A,B,D,E,C","-0.030163962,-3.5868104,-6.803899,-7.1265574,-9.308461"
88,E,E,0.20043215031078446,0.7995678496892156,"A,C,E,D,B","-0.09158062,-2.9365609,-3.415437,-7.080617,-7.252486"
89,B,B,0.13196117185579254,0.8680388281442075,"E,C,B,D,A","-0.024464784,-3.8530552,-6.302209,-6.987973,-9.162652"
90,E,E,0.18774859911962502,0.812251400880375,"A,D,E,B,C","-0.17323728,-2.363955,-3.2722573,-3.6153588,-8.743074"
91,C,C,0.22852576014590012,0.7714742398540999,"B,C,D,E,A","-0.1988677,-2.0468102,-3.751009,-3.7601776,-5.436207"
92,E,E,0.11707927978230541,0.8829207202176946,"D,C,A,E,B","-0.2015111,-2.2106912,-2.6817472,-5.6550803,-7.021236"
93,E,E,0.3564388496938539,0.643561150306146,"E,A,C,B,D","-0.24795254,-1.6216232,-4.0990496,-5.2970934,-7.8513536"
94,A,A,0.09355806559400104,0.906441934405999,"E,C,B,A,D","-0.006671086,-5.106412,-8.454415,-8.649388,-8.723916"
95,C,C,0.1391059975989633,0.8608940024010368,"E,B,D,C,A","-0.25984722,-1.6026416,-3.9118037,-4.930116,-8.6774235"
96,E,E,0.3466228461278626,0.6533771538721374,"E,C,A,D,B","-0.24541248,-2.1170957,-2.3585775,-6.191612,-7.434129"
97,D,D,0.18173988593415888,0.8182601140658411,"A,D,E,B,C","-0.023637922,-4.3554173,-5.0745945,-5.536173,-8.147053"
98,B,B,0.21839929965778512,0.7816007003422148,"D,E,B,C,A","-0.18870617,-2.408488,-2.580075,-5.132653,-8.117587"
99,B,B,0.10676494534406064,0.8932350546559393,"A,D,E,B,C","-0.4984061,-1.0029228,-3.7932193,-6.157059,-6.9255033"
100,E,E,0.3649575743410684,0.6350424256589315,"E,A,C,B,D","-0.40190476,-1.128988,-5.1602664,-6.459911,-8.664478"
