index,true_options,selected_true_option,p_true,nonconformity_score,top_tokens,top_logprobs
22,C,C,0.9323820638800193,0.06761793611998068,"C,B,E,D,A","-0.07004936039447784,-2.695049285888672,-9.882549285888672,-10.585674285888672,-16.554424285888672"
23,A,A,2.5328234540536232e-05,0.9999746717654595,"D,E,B,C,A","-0.0055207000114023685,-5.396145820617676,-7.693020820617676,-7.739895820617676,-10.583645820617676"
24,E,E,0.9452201347800292,0.0547798652199708,"E,B,A,D,C","-0.05653970688581467,-3.25966477394104,-4.619039535522461,-5.712789535522461,-5.744039535522461"
25,E,E,0.994870662658623,0.005129337341376994,"E,B,C,D,A","-0.005172801204025745,-5.2864227294921875,-9.739547729492188,-11.473922729492188,-16.833297729492188"
26,C,C,0.8938734042443784,0.10612659575562156,"C,A,E,B,D","-0.11221597343683243,-2.268465995788574,-6.096590995788574,-7.830965995788574,-12.127840995788574"
27,E,E,0.9969413528775954,0.0030586471224045564,"E,A,D,C,B","-0.003111407160758972,-6.268736362457275,-6.784361362457275,-10.581236839294434,-11.846861839294434"
28,E,E,0.9029217460910619,0.0970782539089381,"E,C,B,D,A","-0.1021328940987587,-2.336507797241211,-7.820882797241211,-11.414632797241211,-17.68807029724121"
29,E,E,0.9977124121300267,0.0022875878699732954,"E,D,C,B,A","-0.0022956132888793945,-6.08042049407959,-14.95542049407959,-17.080421447753906,-19.705421447753906"
30,E,E,0.8932325646958738,0.10676743530412625,"E,C,D,B,A","-0.11299746483564377,-2.237997531890869,-9.394247055053711,-12.784872055053711,-18.08174705505371"
31,A,A,0.9921731574799524,0.007826842520047617,"A,B,E,C,D","-0.007875972427427769,-5.007875919342041,-6.851625919342041,-9.4453763961792,-12.2422513961792"
32,A,A,0.8997703433039518,0.10022965669604822,"A,C,E,B,D","-0.10592163354158401,-2.949671745300293,-3.043421745300293,-8.715296745300293,-11.934046745300293"
33,E,E,0.9974885030823799,0.002511496917620093,"E,D,C,A,B","-0.002515373518690467,-5.9868903160095215,-17.90876579284668,-17.98689079284668,-20.51814079284668"
34,C,C,0.7211970304642565,0.27880296953574346,"C,E,B,D,A","-0.3273713290691376,-2.10862135887146,-2.46799635887146,-2.62424635887146,-13.358621597290039"
35,A,A,0.880549370998985,0.119450629001015,"A,D,C,B,E","-0.12860310077667236,-2.566102981567383,-3.175477981567383,-7.378602981567383,-9.878602981567383"
36,B,B,0.8086083319933817,0.19139166800661833,"B,C,E,D,A","-0.21257635951042175,-1.6657013893127441,-6.118826389312744,-9.353200912475586,-10.821950912475586"
37,A,A,0.9969227398043298,0.0030772601956702283,"A,E,B,D,C","-0.0030847860034555197,-5.784334659576416,-13.440585136413574,-14.956210136413574,-15.924960136413574"
38,D,D,0.0018968286316296387,0.9981031713683703,"B,D,E,C,A","-0.0019483910873532295,-6.267573356628418,-10.392573356628418,-11.345698356628418,-12.064448356628418"
39,D,D,0.11945144625045831,0.8805485537495417,"C,D,B,E,A","-0.18737152218818665,-2.1248714923858643,-2.9686214923858643,-11.062371253967285,-16.3592472076416"
40,A,A,0.021832564973739657,0.9781674350262604,"B,A,E,C,D","-0.027526307851076126,-3.824401378631592,-5.605651378631592,-6.933776378631592,-7.386901378631592"
41,E,E,0.41487288227082475,0.5851271177291753,"C,E,D,B,A","-0.5360791087150574,-0.8798291087150574,-9.723579406738281,-12.879829406738281,-15.582954406738281"
42,C,C,0.01955146295965163,0.9804485370403484,"B,A,C,E,D","-0.07538769394159317,-3.028512716293335,-3.934762716293335,-5.403512477874756,-9.028512954711914"
43,E,E,0.5854531311700413,0.4145468688299587,"E,B,A,C,D","-0.5353731513023376,-0.9103731513023376,-4.410373210906982,-11.441622734069824,-11.535372734069824"
44,A,A,0.964105224573991,0.03589477542600905,"A,D,B,C,E","-0.03662226349115372,-3.3491222858428955,-7.255372047424316,-9.817872047424316,-11.020997047424316"
45,E,E,0.9609488908181537,0.03905110918184629,"E,A,C,B,D","-0.03983473777770996,-3.24295973777771,-13.680459976196289,-13.867959976196289,-13.992959976196289"
46,C,C,0.6646594750918726,0.3353405249081274,"C,B,A,E,D","-0.40856295824050903,-1.0960628986358643,-6.799188137054443,-11.361687660217285,-12.971062660217285"
47,C,C,0.9441548361738932,0.055845163826106825,"C,B,E,D,A","-0.057525962591171265,-2.901275873184204,-7.041901111602783,-11.166900634765625,-16.057525634765625"
48,E,E,0.6161090764974622,0.38389092350253784,"E,B,C,D,A","-0.4844945967197418,-1.2969945669174194,-2.203244686126709,-10.35949420928955,-15.35949420928955"
49,B,B,0.9941792747763667,0.005820725223633305,"B,C,A,E,D","-0.005845361854881048,-5.146470546722412,-14.787095069885254,-15.443345069885254,-15.443345069885254"
50,D,D,0.3203345927130935,0.6796654072869065,"E,D,C,B,A","-0.3884442448616028,-1.138444185256958,-6.529069423675537,-9.872818946838379,-12.185318946838379"
51,D,D,0.9997202207840944,0.0002797792159056067,"D,C,E,B,A","-0.0002831464516930282,-8.187783241271973,-13.265908241271973,-17.953407287597656,-22.156532287597656"
52,C,C,0.8720505427290921,0.1279494572709079,"C,B,A,E,D","-0.1369650959968567,-2.074465036392212,-6.121340274810791,-9.011964797973633,-13.746339797973633"
53,B,B,0.5312059759531692,0.4687940240468308,"B,A,E,C,D","-0.632637083530426,-0.757637083530426,-12.226387023925781,-13.617012023925781,-15.101387023925781"
54,B,B,0.9859316886924676,0.014068311307532388,"B,C,A,E,D","-0.014172682538628578,-4.264172554016113,-12.607922554016113,-14.045422554016113,-14.311047554016113"
55,A,A,0.9998268963442789,0.00017310365572109632,"A,E,D,B,C","-0.0002153378736693412,-8.687715530395508,-12.468965530395508,-14.968965530395508,-15.047090530395508"
56,B,B,0.921788816691342,0.07821118330865795,"B,C,A,E,D","-0.08149635791778564,-2.550246238708496,-9.284621238708496,-10.472121238708496,-10.675246238708496"
57,E,E,0.1089674839038933,0.8910325160961067,"D,E,B,C,A","-0.12334498763084412,-2.217094898223877,-5.029594898223877,-8.592095375061035,-15.638970375061035"
58,D,D,0.9894905213067127,0.010509478693287333,"D,E,C,B,A","-0.010579525493085384,-4.557454586029053,-10.807454109191895,-14.885579109191895,-18.16683006286621"
59,D,D,0.027412540048234433,0.9725874599517655,"B,D,E,C,A","-0.06566096097230911,-3.5969109535217285,-3.8937859535217285,-4.1594109535217285,-12.956286430358887"
60,E,E,0.13865209582281596,0.8613479041771841,"C,E,A,B,D","-0.31979119777679443,-1.9760411977767944,-2.007291316986084,-7.679166316986084,-11.163540840148926"
61,E,E,0.495949868951003,0.504050131048997,"C,E,D,A,B","-0.6856665015220642,-0.7012915015220642,-8.34191608428955,-9.93566608428955,-12.57629108428955"
62,E,E,0.642651001071,0.35734899892899996,"E,C,A,B,D","-0.442196786403656,-1.2390718460083008,-2.707821846008301,-6.942196846008301,-10.3328218460083"
63,D,D,0.02128680603189157,0.9787131939681084,"E,D,C,A,B","-0.021550888195633888,-3.8496758937835693,-10.880926132202148,-12.130926132202148,-13.459051132202148"
64,B,B,0.08509883761993713,0.9149011623800629,"D,B,C,E,A","-0.08895058929920197,-2.4639506340026855,-13.182700157165527,-14.588950157165527,-16.776451110839844"
65,B,B,0.7656488386905722,0.2343511613094278,"B,C,D,A,E","-0.26707756519317627,-1.4545775651931763,-7.142077445983887,-10.079577445983887,-11.688952445983887"
66,D,D,0.0635794192213209,0.9364205807786791,"B,D,A,C,E","-0.06796810775995255,-2.7554681301116943,-6.239842891693115,-8.646093368530273,-13.208593368530273"
67,E,E,0.26283853620325437,0.7371614637967456,"C,E,D,B,A","-0.304980605840683,-1.3362306356430054,-11.601855278015137,-12.820605278015137,-14.195605278015137"
68,E,E,0.3885436138130879,0.6114563861869121,"C,E,D,B,A","-0.49223798513412476,-0.9453629851341248,-8.71098804473877,-10.53911304473877,-15.27348804473877"
69,B,B,0.09328377075677925,0.9067162292432207,"E,A,B,D,C","-0.293996125459671,-1.8252460956573486,-2.3721210956573486,-8.79399585723877,-9.24712085723877"
70,D,D,0.014913487993375083,0.9850865120066249,"B,D,C,E,A","-0.01799798384308815,-4.205498218536377,-6.142998218536377,-7.283623218536377,-9.439872741699219"
71,E,E,0.10970321994122213,0.8902967800587779,"C,E,D,A,B","-0.11622738838195801,-2.209977388381958,-11.319352149963379,-11.475602149963379,-14.084977149963379"
72,C,C,0.3365060557879922,0.6634939442120078,"D,C,B,E,A","-0.6206653118133545,-1.0894153118133545,-2.0737903118133545,-11.089415550231934,-14.745665550231934"
73,E,E,0.9668453487334657,0.033154651266534274,"E,C,D,A,B","-0.03372373431921005,-3.408723831176758,-9.674348831176758,-11.736848831176758,-15.674348831176758"
74,C,C,0.999040691251842,0.0009593087481579721,"C,A,B,E,D","-0.0009599390905350447,-7.375959873199463,-8.016585350036621,-13.157210350036621,-13.547835350036621"
75,C,C,0.003707195985182633,0.9962928040148173,"A,C,E,B,D","-0.0037373718805611134,-5.597487449645996,-11.316237449645996,-12.706862449645996,-16.56623649597168"
76,C,C,0.9893459706348187,0.010654029365181339,"C,E,B,D,A","-0.010711626149713993,-4.541961669921875,-13.526336669921875,-15.432586669921875,-20.291961669921875"
77,C,C,0.00030534871681366755,0.9996946512831864,"B,C,E,D,A","-0.0003066222125198692,-8.094057083129883,-15.469057083129883,-17.140932083129883,-17.890932083129883"
78,C,C,0.00017130612313849083,0.9998286938768615,"D,C,E,B,A","-0.00019126241386402398,-8.672066688537598,-11.390816688537598,-14.859566688537598,-18.60956573486328"
79,E,E,0.880455420540331,0.11954457945966901,"E,B,C,A,D","-0.12734434008598328,-2.1273443698883057,-8.221094131469727,-9.299219131469727,-10.502344131469727"
80,C,C,0.998627582705378,0.0013724172946220081,"C,A,D,B,E","-0.0013736842665821314,-6.876373767852783,-8.063873291015625,-10.704498291015625,-12.595123291015625"
81,E,E,0.006797500024170712,0.9932024999758293,"B,E,A,C,D","-0.0068361409939825535,-4.9912109375,-12.6318359375,-13.5693359375,-15.0380859375"
82,E,E,0.17098364772791527,0.8290163522720847,"D,E,C,A,B","-0.18809151649475098,-1.766216516494751,-7.719341278076172,-11.891216278076172,-12.984966278076172"
83,C,C,0.4300821012818801,0.5699178987181199,"D,C,E,B,A","-0.5625367164611816,-0.8437867164611816,-8.812536239624023,-12.796911239624023,-16.625036239624023"
84,E,E,0.5233668931425087,0.4766331068574913,"E,C,D,B,A","-0.6474811434745789,-0.7412311434745789,-9.788105964660645,-9.991230964660645,-15.366230964660645"
85,C,C,0.9879450049269232,0.012054995073076835,"C,D,B,E","-0.012133438140153885,-4.418383598327637,-13.699633598327637,-16.02775764465332"
86,E,E,0.9110000733703636,0.0889999266296364,"E,C,D,A,B","-0.09323135018348694,-2.421356439590454,-8.655731201171875,-10.780731201171875,-13.015106201171875"
87,E,E,0.1402368802574954,0.8597631197425046,"A,E,B,C,D","-0.15192312002182007,-1.9644231796264648,-7.292548179626465,-10.792548179626465,-11.886298179626465"
88,E,E,0.9991154054874415,0.000884594512558512,"E,C,D,A,B","-0.000885730201844126,-7.250885963439941,-9.016510963439941,-9.907135963439941,-12.469635963439941"
89,B,B,0.0001293079066534852,0.9998706920933466,"E,B,D,C,A","-0.00019090480054728687,-8.953315734863281,-10.140815734863281,-11.015815734863281,-12.406440734863281"
90,E,E,0.2746395801767018,0.7253604198232981,"A,E,D,C,B","-0.32354962825775146,-1.2922996282577515,-6.339174747467041,-11.182924270629883,-13.214174270629883"
91,C,C,0.9882645619131039,0.011735438086896144,"C,E,B,D,A","-0.011813873425126076,-4.496188640594482,-7.558688640594482,-9.68368911743164,-16.55868911743164"
92,E,E,0.0006563636165531984,0.9993436363834468,"D,E,C,A,B","-0.0006746663711965084,-7.328799724578857,-11.1881742477417,-16.188175201416016,-16.766300201416016"
93,E,E,0.9906865058427858,0.009313494157214164,"E,A,C,D,B","-0.009359468705952168,-4.681234359741211,-10.040609359741211,-13.212484359741211,-14.540609359741211"
94,A,A,6.8532860471282e-06,0.9999931467139529,"E,C,A,D,B","-0.00015800826076883823,-8.843908309936523,-11.890783309936523,-12.125158309936523,-14.593908309936523"
95,C,C,0.34428235012120395,0.655717649878796,"B,C,E,D,A","-1.0195056200027466,-1.0663806200027466,-1.2226306200027466,-7.753880500793457,-12.582005500793457"
96,E,E,0.0446789222968632,0.9553210777031368,"C,E,D,B,A","-0.045762378722429276,-3.108262300491333,-10.077012062072754,-13.405137062072754,-15.858262062072754"
97,D,D,0.7755724176871235,0.22442758231287652,"D,A,E,C,B","-0.25418296456336975,-1.5354329347610474,-4.754182815551758,-8.129182815551758,-8.816682815551758"
98,B,B,0.9967055503555041,0.003294449644495878,"B,D,C,E,A","-0.003328853053972125,-5.722078800201416,-10.878329277038574,-12.893954277038574,-16.362703323364258"
99,B,B,0.5389801632095271,0.46101983679047287,"B,A,C,D,E","-0.6180975437164307,-0.7743475437164307,-12.618097305297852,-13.211847305297852,-14.446222305297852"
100,E,E,0.7121367635852668,0.2878632364147332,"E,A,C,B,D","-0.3394927382469177,-1.2457427978515625,-9.120742797851562,-10.776992797851562,-12.495742797851562"
