run_index,domain,scene,threshold,answer_type,noisy_oracle_error_rate,seed,max_step,log_dir
1,wastesorting,03,0.8,oracle,0.0,1706556259,50,experiments_logs/system_log/00_ours/wastesorting/scene_03_step50/ours_answer_oracle_thres_0-8
1,wastesorting,03,0.8,oracle,0.0,1656374556,50,experiments_logs/system_log/00_ours/wastesorting/scene_03_step50/ours_answer_oracle_thres_0-8
1,wastesorting,03,0.8,oracle,0.0,1443905430,50,experiments_logs/system_log/00_ours/wastesorting/scene_03_step50/ours_answer_oracle_thres_0-8
1,wastesorting,03,0.8,oracle,0.0,1415223756,50,experiments_logs/system_log/00_ours/wastesorting/scene_03_step50/ours_answer_oracle_thres_0-8
1,wastesorting,03,0.8,oracle,0.0,953585413,50,experiments_logs/system_log/00_ours/wastesorting/scene_03_step50/ours_answer_oracle_thres_0-8
1,wastesorting,03,0.8,oracle,0.0,4093003110,50,experiments_logs/system_log/00_ours/wastesorting/scene_03_step50/ours_answer_oracle_thres_0-8
1,wastesorting,03,0.8,oracle,0.0,2792362527,50,experiments_logs/system_log/00_ours/wastesorting/scene_03_step50/ours_answer_oracle_thres_0-8
1,wastesorting,03,0.8,oracle,0.0,3018619116,50,experiments_logs/system_log/00_ours/wastesorting/scene_03_step50/ours_answer_oracle_thres_0-8
1,wastesorting,03,0.8,oracle,0.0,3746433381,50,experiments_logs/system_log/00_ours/wastesorting/scene_03_step50/ours_answer_oracle_thres_0-8
1,wastesorting,03,0.8,oracle,0.0,497032445,50,experiments_logs/system_log/00_ours/wastesorting/scene_03_step50/ours_answer_oracle_thres_0-8
1,wastesorting,03,0.8,oracle,0.0,544903958,50,experiments_logs/system_log/00_ours/wastesorting/scene_03_step50/ours_answer_oracle_thres_0-8
1,wastesorting,03,0.8,oracle,0.0,1089850599,50,experiments_logs/system_log/00_ours/wastesorting/scene_03_step50/ours_answer_oracle_thres_0-8
1,wastesorting,03,0.8,oracle,0.0,3096248058,50,experiments_logs/system_log/00_ours/wastesorting/scene_03_step50/ours_answer_oracle_thres_0-8
1,wastesorting,03,0.8,oracle,0.0,2385289645,50,experiments_logs/system_log/00_ours/wastesorting/scene_03_step50/ours_answer_oracle_thres_0-8
1,wastesorting,03,0.8,oracle,0.0,2330936635,50,experiments_logs/system_log/00_ours/wastesorting/scene_03_step50/ours_answer_oracle_thres_0-8
1,wastesorting,03,0.8,oracle,0.0,3330189650,50,experiments_logs/system_log/00_ours/wastesorting/scene_03_step50/ours_answer_oracle_thres_0-8
1,wastesorting,03,0.8,oracle,0.0,4156985308,50,experiments_logs/system_log/00_ours/wastesorting/scene_03_step50/ours_answer_oracle_thres_0-8
1,wastesorting,03,0.8,oracle,0.0,3283450500,50,experiments_logs/system_log/00_ours/wastesorting/scene_03_step50/ours_answer_oracle_thres_0-8
1,wastesorting,03,0.8,oracle,0.0,496009325,50,experiments_logs/system_log/00_ours/wastesorting/scene_03_step50/ours_answer_oracle_thres_0-8
