run_index,domain,scene,threshold,answer_type,noisy_oracle_error_rate,seed,max_step,log_dir
1,wastesorting,05,0.8,oracle,0.0,1493314729,50,experiments_logs/system_log/00_ours/wastesorting/scene_05_step50/ours_answer_oracle_thres_0-8
1,wastesorting,05,0.8,oracle,0.0,2860528874,50,experiments_logs/system_log/00_ours/wastesorting/scene_05_step50/ours_answer_oracle_thres_0-8
1,wastesorting,05,0.8,oracle,0.0,2758243146,50,experiments_logs/system_log/00_ours/wastesorting/scene_05_step50/ours_answer_oracle_thres_0-8
1,wastesorting,05,0.8,oracle,0.0,2995015892,50,experiments_logs/system_log/00_ours/wastesorting/scene_05_step50/ours_answer_oracle_thres_0-8
1,wastesorting,05,0.8,oracle,0.0,973170995,50,experiments_logs/system_log/00_ours/wastesorting/scene_05_step50/ours_answer_oracle_thres_0-8
1,wastesorting,05,0.8,oracle,0.0,1871053750,50,experiments_logs/system_log/00_ours/wastesorting/scene_05_step50/ours_answer_oracle_thres_0-8
1,wastesorting,05,0.8,oracle,0.0,672150299,50,experiments_logs/system_log/00_ours/wastesorting/scene_05_step50/ours_answer_oracle_thres_0-8
1,wastesorting,05,0.8,oracle,0.0,2746889922,50,experiments_logs/system_log/00_ours/wastesorting/scene_05_step50/ours_answer_oracle_thres_0-8
1,wastesorting,05,0.8,oracle,0.0,1337657504,50,experiments_logs/system_log/00_ours/wastesorting/scene_05_step50/ours_answer_oracle_thres_0-8
1,wastesorting,05,0.8,oracle,0.0,4222729613,50,experiments_logs/system_log/00_ours/wastesorting/scene_05_step50/ours_answer_oracle_thres_0-8
1,wastesorting,05,0.8,oracle,0.0,3072724677,50,experiments_logs/system_log/00_ours/wastesorting/scene_05_step50/ours_answer_oracle_thres_0-8
1,wastesorting,05,0.8,oracle,0.0,701979501,50,experiments_logs/system_log/00_ours/wastesorting/scene_05_step50/ours_answer_oracle_thres_0-8
1,wastesorting,05,0.8,oracle,0.0,570604591,50,experiments_logs/system_log/00_ours/wastesorting/scene_05_step50/ours_answer_oracle_thres_0-8
1,wastesorting,05,0.8,oracle,0.0,1338869623,50,experiments_logs/system_log/00_ours/wastesorting/scene_05_step50/ours_answer_oracle_thres_0-8
1,wastesorting,05,0.8,oracle,0.0,3963891491,50,experiments_logs/system_log/00_ours/wastesorting/scene_05_step50/ours_answer_oracle_thres_0-8
1,wastesorting,05,0.8,oracle,0.0,3054258331,50,experiments_logs/system_log/00_ours/wastesorting/scene_05_step50/ours_answer_oracle_thres_0-8
1,wastesorting,05,0.8,oracle,0.0,1205227326,50,experiments_logs/system_log/00_ours/wastesorting/scene_05_step50/ours_answer_oracle_thres_0-8
1,wastesorting,05,0.8,oracle,0.0,3084969316,50,experiments_logs/system_log/00_ours/wastesorting/scene_05_step50/ours_answer_oracle_thres_0-8
1,wastesorting,05,0.8,oracle,0.0,4200720124,50,experiments_logs/system_log/00_ours/wastesorting/scene_05_step50/ours_answer_oracle_thres_0-8
1,wastesorting,05,0.8,oracle,0.0,61375343,50,experiments_logs/system_log/00_ours/wastesorting/scene_05_step50/ours_answer_oracle_thres_0-8
