index,true_options,selected_true_option,p_true,nonconformity_score,top_tokens,top_logprobs
56,B,B,0.47321183356506424,0.5267881664349358,"B,C,A,E,D","-0.11994758993387222,-2.182447671890259,-8.99494743347168,-9.69807243347168,-10.15119743347168"
57,E,E,0.2979964191158909,0.7020035808841091,"D,E,B,C,A","-0.13242854177951813,-2.1324286460876465,-5.3199286460876465,-8.726178169250488,-15.585553169250488"
58,D,D,0.6266827991635211,0.3733172008364789,"D,E,C,B,A","-0.010579525493085384,-4.557454586029053,-10.807454109191895,-14.885579109191895,-18.16683006286621"
59,D,D,0.2331498717138531,0.7668501282861468,"B,D,C,E,A","-0.1266716569662094,-2.532921552658081,-3.798546552658081,-4.07979679107666,-11.67354679107666"
60,E,E,0.2555877369096241,0.7444122630903759,"C,A,E,B,D","-0.3200069069862366,-1.9450068473815918,-2.038756847381592,-7.648131847381592,-11.27313232421875"
61,E,E,0.43619134982992036,0.5638086501700796,"E,C,D,A,B","-0.39217275381088257,-1.1265478134155273,-8.454672813415527,-10.360922813415527,-12.235922813415527"
62,E,E,0.2643393487164121,0.7356606512835879,"A,E,C,B,D","-0.18553656339645386,-2.0761616230010986,-3.1386616230010986,-7.7011613845825195,-10.37303638458252"
63,D,D,0.278647699005701,0.721352300994299,"E,D,C,A,B","-0.03478145971894264,-3.3785314559936523,-9.784781455993652,-11.362906455993652,-12.644156455993652"
64,B,B,0.29785198485110875,0.7021480151488912,"D,B,C,E,A","-0.027981508523225784,-3.5904815196990967,-13.809231758117676,-14.043606758117676,-17.24673080444336"
65,B,B,0.5111057953451597,0.48889420465484035,"B,C,D,A,E","-0.058043982833623886,-2.886168956756592,-7.448668956756592,-11.63616943359375,-13.97991943359375"
66,D,D,0.2844661909452289,0.7155338090547712,"B,D,A,C,E","-0.08960865437984467,-2.480233669281006,-6.323983669281006,-8.620858192443848,-12.105233192443848"
67,E,E,0.39225261776836695,0.607747382231633,"C,E,D,B,A","-0.3049882650375366,-1.3362382650375366,-11.383112907409668,-12.633112907409668,-13.851862907409668"
68,E,E,0.3864491224642049,0.6135508775357952,"C,E,D,B,A","-0.3770834803581238,-1.1583335399627686,-9.486458778381348,-9.923958778381348,-15.548958778381348"
69,B,B,0.26285890473742934,0.7371410952625707,"E,A,B,D,C","-0.5892452001571655,-1.3861202001571655,-1.6361202001571655,-8.307994842529297,-8.432994842529297"
70,D,D,0.2235015061746891,0.7764984938253109,"B,D,C,E,A","-0.03450049087405205,-3.5188755989074707,-5.659500598907471,-7.393875598907471,-8.706375122070312"
71,E,E,0.3419859349404922,0.6580140650595079,"C,E,D,A,B","-0.11622538417577744,-2.209975481033325,-11.413100242614746,-11.553725242614746,-14.194350242614746"
72,C,C,0.3275797412418546,0.6724202587581454,"D,C,B,E,A","-0.6306502819061279,-1.005650281906128,-2.286900281906128,-11.052525520324707,-14.536900520324707"
73,E,E,0.3845842934529897,0.6154157065470103,"C,E,D,A,B","-0.655683159828186,-0.733808159828186,-7.4213080406188965,-8.718183517456055,-11.358808517456055"
74,C,C,0.4620352738529207,0.5379647261470792,"C,A,B,E,D","-0.1322280317544937,-2.100978136062622,-6.507227897644043,-10.632227897644043,-12.288477897644043"
75,C,C,0.21130897671490653,0.7886910232850934,"A,C,E,B,D","-0.0037373718805611134,-5.597487449645996,-11.316237449645996,-12.706862449645996,-16.56623649597168"
76,C,C,0.6384754580633083,0.3615245419366917,"C,E,B,D,A","-0.01373348943889141,-4.294983386993408,-13.107483863830566,-15.154358863830566,-19.52935791015625"
77,C,C,0.1296392901518627,0.8703607098481373,"B,C,E,D,A","-0.00011689399980241433,-9.062617301940918,-15.515742301940918,-17.9844913482666,-18.7188663482666"
78,C,C,0.2872453694950691,0.7127546305049308,"D,C,E,B,A","-0.03171870857477188,-3.4692187309265137,-9.687968254089355,-13.906718254089355,-16.078594207763672"
79,E,E,0.4220106127141951,0.5779893872858048,"E,B,C,A,D","-0.24287201464176178,-1.5397469997406006,-6.99287223815918,-8.88349723815918,-9.36787223815918"
80,C,C,0.6887847035889152,0.3112152964110848,"C,A,D,B,E","-9.960946772480384e-05,-9.734474182128906,-10.750099182128906,-11.390724182128906,-12.031349182128906"
81,E,E,0.23581200957161363,0.7641879904283864,"B,E,A,C,D","-0.0068361409939825535,-4.9912109375,-12.6318359375,-13.5693359375,-15.0380859375"
82,E,E,0.3301315681334228,0.6698684318665772,"D,E,C,A,B","-0.1182352676987648,-2.1963603496551514,-8.19636058807373,-12.91511058807373,-13.94636058807373"
83,C,C,0.41288721919784593,0.5871127808021541,"D,C,E,B,A","-0.48610633611679077,-0.9548563361167908,-9.126730918884277,-13.220480918884277,-16.736106872558594"
84,E,E,0.5265032468990173,0.4734967531009827,"E,C,D,B,A","-0.0987950935959816,-2.364420175552368,-9.661294937133789,-13.176919937133789,-15.848794937133789"
85,C,C,0.6336037365051707,0.36639626349482934,"C,D,B,E,A","-0.014172795228660107,-4.2641730308532715,-11.701672554016113,-16.77979850769043,-19.74854850769043"
86,E,E,0.38046090492728984,0.6195390950727102,"C,E,D,A,B","-0.5430538654327393,-0.8711788654327393,-7.83992862701416,-8.76180362701416,-12.08992862701416"
87,E,E,0.36460962714313927,0.6353903728568607,"E,A,B,C,D","-0.5024281740188599,-1.0024281740188599,-3.5805530548095703,-9.83055305480957,-10.23680305480957"
88,E,E,0.6051038961434051,0.3948961038565949,"E,C,D,A,B","-0.001428928691893816,-6.704554080963135,-8.782678604125977,-10.048303604125977,-12.376428604125977"
89,B,B,0.13587803432293133,0.8641219656770687,"E,B,D,C,A","-0.0004723795282188803,-7.812972545623779,-10.031722068786621,-11.328597068786621,-11.781722068786621"
90,E,E,0.3438079815469887,0.6561920184530112,"A,E,D,C,B","-0.2110200673341751,-1.6641451120376587,-7.039144992828369,-11.711020469665527,-13.382895469665527"
91,C,C,0.5075146996960507,0.4924853003039493,"C,E,B,D,A","-0.020513281226158142,-4.14551305770874,-5.42676305770874,-9.614263534545898,-15.395513534545898"
92,E,E,0.16442084910956095,0.8355791508904391,"D,E,C,A,B","-0.000695515947882086,-7.297570705413818,-11.15694522857666,-16.219446182250977,-16.828821182250977"
93,E,E,0.6048434125132636,0.39515658748673643,"E,A,C,D,B","-0.009359468705952168,-4.681234359741211,-10.040609359741211,-13.212484359741211,-14.540609359741211"
94,A,A,0.05862178514345703,0.9413782148565429,"E,C,D,A,B","-8.292095299111679e-05,-9.515707969665527,-12.265707969665527,-12.640707969665527,-15.343832969665527"
95,C,C,0.3002995182287434,0.6997004817712567,"B,C,E,D,A","-1.0248980522155762,-1.0561480522155762,-1.2280230522155762,-7.790523052215576,-12.696773529052734"
96,E,E,0.4150040669137703,0.5849959330862298,"C,E,D,B,A","-0.46246764063835144,-0.9937176704406738,-9.790592193603516,-14.353092193603516,-15.384342193603516"
97,D,D,0.3626498552838278,0.6373501447161722,"A,D,E,C,B","-0.5506609678268433,-0.8631609678268433,-6.581911087036133,-9.035036087036133,-9.456911087036133"
98,B,B,0.564643468735731,0.435356531264269,"B,D,C,E,A","-0.04730849340558052,-3.0785584449768066,-11.031683921813965,-12.531683921813965,-17.23480796813965"
99,B,B,0.4451209605505096,0.5548790394494905,"A,B,C,D,E","-0.6180792450904846,-0.7743292450904846,-12.88370418548584,-13.44620418548584,-16.086830139160156"
100,E,E,0.48711510560255183,0.5128848943974482,"E,A,C,B,D","-0.13093432784080505,-2.099684238433838,-8.474684715270996,-11.209059715270996,-12.709059715270996"
