run_index,domain,scene,threshold,answer_type,noisy_oracle_error_rate,seed,max_step,log_dir
1,wastesorting,02,0.8,oracle,0.0,1447430498,50,experiments_logs/system_log/00_ours/wastesorting/scene_02_step50/ours_answer_oracle_thres_0-8
1,wastesorting,02,0.8,oracle,0.0,566126965,50,experiments_logs/system_log/00_ours/wastesorting/scene_02_step50/ours_answer_oracle_thres_0-8
1,wastesorting,02,0.8,oracle,0.0,2340727182,50,experiments_logs/system_log/00_ours/wastesorting/scene_02_step50/ours_answer_oracle_thres_0-8
1,wastesorting,02,0.8,oracle,0.0,1792885993,50,experiments_logs/system_log/00_ours/wastesorting/scene_02_step50/ours_answer_oracle_thres_0-8
1,wastesorting,02,0.8,oracle,0.0,2091648823,50,experiments_logs/system_log/00_ours/wastesorting/scene_02_step50/ours_answer_oracle_thres_0-8
1,wastesorting,02,0.8,oracle,0.0,1625504063,50,experiments_logs/system_log/00_ours/wastesorting/scene_02_step50/ours_answer_oracle_thres_0-8
1,wastesorting,02,0.8,oracle,0.0,3887544244,50,experiments_logs/system_log/00_ours/wastesorting/scene_02_step50/ours_answer_oracle_thres_0-8
1,wastesorting,02,0.8,oracle,0.0,658127309,50,experiments_logs/system_log/00_ours/wastesorting/scene_02_step50/ours_answer_oracle_thres_0-8
1,wastesorting,02,0.8,oracle,0.0,259618916,50,experiments_logs/system_log/00_ours/wastesorting/scene_02_step50/ours_answer_oracle_thres_0-8
1,wastesorting,02,0.8,oracle,0.0,2905015762,50,experiments_logs/system_log/00_ours/wastesorting/scene_02_step50/ours_answer_oracle_thres_0-8
1,wastesorting,02,0.8,oracle,0.0,1039321228,50,experiments_logs/system_log/00_ours/wastesorting/scene_02_step50/ours_answer_oracle_thres_0-8
1,wastesorting,02,0.8,oracle,0.0,4182651951,50,experiments_logs/system_log/00_ours/wastesorting/scene_02_step50/ours_answer_oracle_thres_0-8
1,wastesorting,02,0.8,oracle,0.0,3487935972,50,experiments_logs/system_log/00_ours/wastesorting/scene_02_step50/ours_answer_oracle_thres_0-8
1,wastesorting,02,0.8,oracle,0.0,487414724,50,experiments_logs/system_log/00_ours/wastesorting/scene_02_step50/ours_answer_oracle_thres_0-8
1,wastesorting,02,0.8,oracle,0.0,2121555740,50,experiments_logs/system_log/00_ours/wastesorting/scene_02_step50/ours_answer_oracle_thres_0-8
1,wastesorting,02,0.8,oracle,0.0,220857037,50,experiments_logs/system_log/00_ours/wastesorting/scene_02_step50/ours_answer_oracle_thres_0-8
