run_index,domain,scene,threshold,answer_type,noisy_oracle_error_rate,seed,max_step,log_dir
1,wastesorting,01,0.8,oracle,0.0,274422821,50,experiments_logs/system_log/00_ours/wastesorting/scene_01_step50/ours_answer_oracle_thres_0-8
1,wastesorting,01,0.8,oracle,0.0,3244074891,50,experiments_logs/system_log/00_ours/wastesorting/scene_01_step50/ours_answer_oracle_thres_0-8
1,wastesorting,01,0.8,oracle,0.0,222345867,50,experiments_logs/system_log/00_ours/wastesorting/scene_01_step50/ours_answer_oracle_thres_0-8
1,wastesorting,01,0.8,oracle,0.0,3327419802,50,experiments_logs/system_log/00_ours/wastesorting/scene_01_step50/ours_answer_oracle_thres_0-8
1,wastesorting,01,0.8,oracle,0.0,3496540767,50,experiments_logs/system_log/00_ours/wastesorting/scene_01_step50/ours_answer_oracle_thres_0-8
1,wastesorting,01,0.8,oracle,0.0,3910739586,50,experiments_logs/system_log/00_ours/wastesorting/scene_01_step50/ours_answer_oracle_thres_0-8
1,wastesorting,01,0.8,oracle,0.0,4030117683,50,experiments_logs/system_log/00_ours/wastesorting/scene_01_step50/ours_answer_oracle_thres_0-8
1,wastesorting,01,0.8,oracle,0.0,679510011,50,experiments_logs/system_log/00_ours/wastesorting/scene_01_step50/ours_answer_oracle_thres_0-8
1,wastesorting,01,0.8,oracle,0.0,3350038549,50,experiments_logs/system_log/00_ours/wastesorting/scene_01_step50/ours_answer_oracle_thres_0-8
1,wastesorting,01,0.8,oracle,0.0,4042219341,50,experiments_logs/system_log/00_ours/wastesorting/scene_01_step50/ours_answer_oracle_thres_0-8
1,wastesorting,01,0.8,oracle,0.0,3575055253,50,experiments_logs/system_log/00_ours/wastesorting/scene_01_step50/ours_answer_oracle_thres_0-8
1,wastesorting,01,0.8,oracle,0.0,1729971851,50,experiments_logs/system_log/00_ours/wastesorting/scene_01_step50/ours_answer_oracle_thres_0-8
1,wastesorting,01,0.8,oracle,0.0,479969708,50,experiments_logs/system_log/00_ours/wastesorting/scene_01_step50/ours_answer_oracle_thres_0-8
1,wastesorting,01,0.8,oracle,0.0,1202535089,50,experiments_logs/system_log/00_ours/wastesorting/scene_01_step50/ours_answer_oracle_thres_0-8
1,wastesorting,01,0.8,oracle,0.0,667149522,50,experiments_logs/system_log/00_ours/wastesorting/scene_01_step50/ours_answer_oracle_thres_0-8
1,wastesorting,01,0.8,oracle,0.0,1717409775,50,experiments_logs/system_log/00_ours/wastesorting/scene_01_step50/ours_answer_oracle_thres_0-8
1,wastesorting,01,0.8,oracle,0.0,1530128070,50,experiments_logs/system_log/00_ours/wastesorting/scene_01_step50/ours_answer_oracle_thres_0-8
1,wastesorting,01,0.8,oracle,0.0,3492153681,50,experiments_logs/system_log/00_ours/wastesorting/scene_01_step50/ours_answer_oracle_thres_0-8
1,wastesorting,01,0.8,oracle,0.0,2828691648,50,experiments_logs/system_log/00_ours/wastesorting/scene_01_step50/ours_answer_oracle_thres_0-8
1,wastesorting,01,0.8,oracle,0.0,1132766155,50,experiments_logs/system_log/00_ours/wastesorting/scene_01_step50/ours_answer_oracle_thres_0-8
1,wastesorting,01,0.8,oracle,0.0,731562655,50,experiments_logs/system_log/00_ours/wastesorting/scene_01_step50/ours_answer_oracle_thres_0-8
1,wastesorting,01,0.8,oracle,0.0,2456201666,50,experiments_logs/system_log/00_ours/wastesorting/scene_01_step50/ours_answer_oracle_thres_0-8
1,wastesorting,01,0.8,oracle,0.0,3823815919,50,experiments_logs/system_log/00_ours/wastesorting/scene_01_step50/ours_answer_oracle_thres_0-8
1,wastesorting,01,0.8,oracle,0.0,1887871754,50,experiments_logs/system_log/00_ours/wastesorting/scene_01_step50/ours_answer_oracle_thres_0-8
1,wastesorting,01,0.8,oracle,0.0,302487916,50,experiments_logs/system_log/00_ours/wastesorting/scene_01_step50/ours_answer_oracle_thres_0-8
