index,true_options,selected_true_option,p_true,nonconformity_score,top_tokens,top_logprobs
18,E,E,0.4918368592750531,0.508163140724947,"E,D,A,C,B","-0.3800181746482849,-1.1612682342529297,-5.94251823425293,-7.91126823425293,-11.48939323425293"
19,B,B,0.5589562550477443,0.44104374495225573,"B,E,C,A,D","-0.2969417870044708,-1.3594417572021484,-9.250066757202148,-11.890691757202148,-12.750066757202148"
20,B,B,0.7925625568500675,0.2074374431499325,"B,E,C,D,A","-0.005689037963747978,-5.1931891441345215,-9.271313667297363,-10.724438667297363,-13.630688667297363"
21,B,B,0.6260081824311716,0.3739918175688284,"B,E,C,D,A","-0.05799133703112602,-2.9017412662506104,-6.8392415046691895,-8.167366027832031,-9.823616027832031"
22,B,B,0.9633258961883224,0.03667410381167757,"B,C,E,A,D","-1.0087516784551553e-05,-11.78126049041748,-14.54688549041748,-15.60938549041748,-15.87501049041748"
23,E,E,0.36816464827056594,0.6318353517294341,"D,E,C,A,B","-0.2817838490009308,-1.4067838191986084,-8.109909057617188,-8.297409057617188,-10.188034057617188"
24,E,E,0.8225955412789356,0.17740445872106436,"E,C,D,B,A","-0.004735207185149193,-5.364109992980957,-10.145359992980957,-13.864109992980957,-16.410985946655273"
25,D,D,0.6170365673971551,0.38296343260284493,"D,A,C,E,B","-0.11648154258728027,-2.2102315425872803,-8.41335678100586,-10.22585678100586,-11.10085678100586"
26,E,E,0.7081493396051628,0.2918506603948372,"E,C,D,B,A","-0.06012007221579552,-2.841370105743408,-13.20074462890625,-17.63824462890625,-20.63824462890625"
27,A,A,0.5597797631553778,0.4402202368446222,"A,D,C,E,B","-0.29290443658828735,-1.3710293769836426,-10.6210298538208,-10.9022798538208,-11.1054048538208"
28,D,D,0.3642608269001877,0.6357391730998123,"B,D,C,E,A","-0.23861609399318695,-1.5511161088943481,-8.597990989685059,-9.488615989685059,-12.066740989685059"
29,A,A,0.7719056927897008,0.22809430721029922,"A,E,D,B,C","-0.017876209691166878,-4.033501148223877,-12.814751625061035,-13.814751625061035,-14.096001625061035"
30,C,C,0.2402882065518885,0.7597117934481115,"D,C,E,A,B","-0.05625351145863533,-2.946878433227539,-6.196878433227539,-8.853128433227539,-11.259378433227539"
31,B,B,0.9901192214321265,0.009880778567873505,"B,E,C,A,D","-5.512236498361744e-07,-16.71875,-16.890625,-19.921875,-19.96875"
32,E,E,0.8318204358211772,0.16817956417882285,"E,B,D,C,A","-0.0024509229697287083,-6.033700942993164,-10.564950942993164,-10.658700942993164,-13.814950942993164"
33,E,E,0.4823828171998504,0.5176171828001497,"E,D,C,B,A","-0.24421824514865875,-1.7129682302474976,-3.322343349456787,-8.322342872619629,-10.384842872619629"
34,C,C,0.7546360340136201,0.24536396598637988,"C,D,A,E,B","-0.009404470212757587,-4.69690465927124,-8.900029182434082,-9.306279182434082,-11.931279182434082"
35,C,C,0.796019484994666,0.20398051500533398,"C,B,E,D,A","-0.009191757068037987,-4.696691989898682,-11.431066513061523,-11.602941513061523,-17.009191513061523"
36,E,E,0.7318823873332007,0.26811761266679934,"E,C,D,B,A","-0.008094288408756256,-5.054969310760498,-6.429969310760498,-10.33621883392334,-10.44559383392334"
37,C,C,0.21243274640142593,0.787567253598574,"D,C,E,B,A","-0.022932585328817368,-3.788557529449463,-10.335433006286621,-13.038558006286621,-13.429183006286621"
38,A,A,0.8310672786015244,0.1689327213984756,"A,E,D,B,C","-0.005078279413282871,-5.286328315734863,-13.567578315734863,-13.598828315734863,-13.926953315734863"
39,D,D,0.14993098098018012,0.8500690190198199,"B,D,A,E,C","-0.007970467209815979,-4.867345333099365,-8.945470809936523,-9.382970809936523,-10.789220809936523"
40,E,E,0.8445341370791247,0.15546586292087528,"E,B,D,C,A","-0.0006974232383072376,-7.641322612762451,-8.969447135925293,-9.360072135925293,-13.453822135925293"
41,E,E,0.1629277571374853,0.8370722428625147,"A,E,C,B,D","-0.021262550726532936,-4.1618876457214355,-5.3493876457214355,-7.3181376457214355,-10.068137168884277"
42,E,E,0.7986555183683595,0.20134448163164054,"E,A,C,D,B","-0.002901520347222686,-5.909151554107666,-9.159151077270508,-9.737276077270508,-10.924776077270508"
43,E,E,0.1531491607932656,0.8468508392067344,"D,B,C,E,A","-0.10280364751815796,-3.3215537071228027,-3.4934287071228027,-3.5090537071228027,-6.680928707122803"
44,E,E,0.9101717877183576,0.0898282122816424,"E,D,C,A,B","-0.00043591417488642037,-7.750435829162598,-13.031685829162598,-15.219185829162598,-16.625436782836914"
45,D,D,0.11572990574558278,0.8842700942544173,"C,D,B,E,A","-0.002442596945911646,-6.018067359924316,-12.955567359924316,-13.002442359924316,-18.299318313598633"
46,B,B,0.1401325194877455,0.8598674805122545,"E,B,C,A,D","-0.00925364438444376,-4.85300350189209,-6.99362850189209,-8.04050350189209,-8.72800350189209"
47,C,C,0.9582963351324201,0.041703664867579926,"C,A,B,D,E","-1.1637164789135568e-05,-11.546886444091797,-13.453136444091797,-15.453136444091797,-15.812511444091797"
48,C,C,0.2134628616948099,0.7865371383051901,"E,B,C,A,D","-0.6062104105949402,-1.278085470199585,-2.012460470199585,-3.168710470199585,-8.153085708618164"
49,E,E,0.9305139568413227,0.06948604315867735,"E,D,B,C,A","-4.4418171455617994e-05,-10.578169822692871,-11.312544822692871,-12.062544822692871,-16.359418869018555"
50,C,C,0.4426070987217086,0.5573929012782914,"C,A,D,E,B","-0.19143958389759064,-2.050814628601074,-3.457064628601074,-4.457064628601074,-6.019564628601074"
51,E,E,0.2707174286244874,0.7292825713755127,"D,E,C,B,A","-0.36205747723579407,-1.4870574474334717,-2.7995574474334717,-4.174557685852051,-6.549557685852051"
52,B,B,0.23331575817664812,0.7666842418233519,"A,E,B,C,D","-0.860995888710022,-1.032870888710022,-1.626620888710022,-4.032870769500732,-4.970370769500732"
53,E,E,0.7466011933431149,0.2533988066568851,"E,D,C,B,A","-0.023272035643458366,-3.7732720375061035,-11.429521560668945,-12.304521560668945,-12.851396560668945"
54,D,D,0.13218759836827168,0.8678124016317283,"A,D,E,B,C","-0.004916716367006302,-5.379916667938232,-8.14554214477539,-12.44241714477539,-13.23929214477539"
55,C,C,0.989505198840531,0.010494801159468992,"C,E,B,D,A","-1.9361264946837764e-07,-16.21875,-17.34375,-18.421875,-21.109375"
56,A,A,0.3884288453030749,0.6115711546969251,"A,B,C,E,D","-0.5373777747154236,-1.2405028343200684,-2.0842528343200684,-6.209252834320068,-10.56862735748291"
57,C,C,0.42660419292059015,0.5733958070794098,"C,A,E,B,D","-0.32074692845344543,-1.445746898651123,-3.383246898651123,-6.023871898651123,-6.070746898651123"
58,B,B,0.952823224921871,0.04717677507812901,"B,C,E,A,D","-2.3438327843905427e-05,-10.81252384185791,-12.96877384185791,-15.85939884185791,-16.578147888183594"
59,D,D,0.0670404948834071,0.9329595051165929,"B,C,D,E,A","-0.02638714760541916,-3.6826372146606445,-7.0732622146606445,-11.667012214660645,-13.213887214660645"
60,E,E,0.30475512098997376,0.6952448790100263,"D,E,C,A,B","-0.10979922115802765,-2.2660491466522217,-8.4535493850708,-10.4691743850708,-12.1254243850708"
61,B,B,0.15498569610471563,0.8450143038952844,"C,D,B,A,E","-0.03558063134551048,-4.019955635070801,-4.113705635070801,-7.644955635070801,-8.6762056350708"
62,B,B,0.6740144324896478,0.32598556751035224,"B,C,A,E,D","-0.03094906359910965,-3.562199115753174,-6.187199115753174,-10.155948638916016,-13.109073638916016"
63,A,A,0.01427339204097006,0.9857266079590299,"D,C,E,B,A","-0.0023202260490506887,-6.283570289611816,-7.783570289611816,-11.502320289611816,-12.111695289611816"
64,D,D,0.7406353552838566,0.2593646447161434,"D,E,C,B,A","-0.016850633546710014,-4.110600471496582,-8.235600471496582,-12.032475471496582,-13.313725471496582"
65,E,E,0.8174527682169336,0.18254723178306642,"E,A,D,C,B","-0.0009957717265933752,-7.422870635986328,-8.407245635986328,-8.750995635986328,-11.157245635986328"
66,D,D,0.2372478487700884,0.7627521512299116,"C,D,A,E,B","-0.040023963898420334,-3.2431490421295166,-9.321273803710938,-9.508773803710938,-12.196273803710938"
67,C,C,0.2819146221821513,0.7180853778178486,"D,C,E,A,B","-0.13599132001399994,-2.120366334915161,-5.057866096496582,-7.151616096496582,-11.292241096496582"
68,E,E,0.9862405480161959,0.013759451983804127,"E,D,C,A,B","-6.704273118884885e-07,-14.968750953674316,-15.984375953674316,-20.1875,-20.453125"
69,D,D,0.2113802486503959,0.788619751349604,"A,E,D,C,B","-0.3380224108695984,-1.6192724704742432,-2.447397470474243,-6.181772232055664,-9.213022232055664"
70,A,A,0.5781507804140915,0.4218492195859085,"A,C,B,E,D","-0.26621580123901367,-1.4537158012390137,-10.750591278076172,-12.922466278076172,-13.672466278076172"
71,C,C,0.7273270769793581,0.27267292302064194,"C,A,E,B,D","-0.026369739323854446,-3.65136981010437,-10.18262004852295,-10.49512004852295,-13.33887004852295"
72,C,C,0.12212643652926221,0.8778735634707377,"D,C,E,B,A","-0.009204629808664322,-5.181079864501953,-5.915454864501953,-7.509204864501953,-8.431079864501953"
73,E,E,0.7577488345271425,0.24225116547285752,"E,A,C,D,B","-0.006204177159816027,-5.178079128265381,-7.662454128265381,-9.756204605102539,-11.115579605102539"
74,B,B,0.8071271930930051,0.19287280690699493,"B,E,C,A,D","-0.0023732734844088554,-6.111748218536377,-9.564873695373535,-9.736748695373535,-10.705498695373535"
75,E,E,0.45241568244380936,0.5475843175561906,"C,E,B,D,A","-0.589900553226471,-0.808650553226471,-9.418025970458984,-9.683650970458984,-11.746150970458984"
76,E,E,0.5664335428612891,0.4335664571387109,"E,C,D,B,A","-0.2320469170808792,-1.5757969617843628,-8.575797080993652,-10.294547080993652,-10.794547080993652"
77,B,B,0.18751530158273874,0.8124846984172612,"C,E,B,A,D","-0.15219354629516602,-2.449068546295166,-2.964693546295166,-6.245943546295166,-7.042818546295166"
78,B,B,0.4284439205871883,0.5715560794128117,"B,E,A,C,D","-0.18567508459091187,-2.6544251441955566,-2.6856751441955566,-3.5450501441955566,-6.216925144195557"
79,C,C,0.27446901107680655,0.7255309889231935,"E,C,D,A,B","-0.37621647119522095,-1.4855914115905762,-2.641841411590576,-4.157466411590576,-8.235591888427734"
80,B,B,0.23275473619425277,0.7672452638057472,"A,B,E,D,C","-0.07734054327011108,-2.702340602874756,-5.155465602874756,-7.014840602874756,-7.264840602874756"
81,C,C,0.5065571666815183,0.4934428333184817,"C,E,A,B,D","-0.3033946454524994,-1.3502696752548218,-6.162769794464111,-8.225269317626953,-8.975269317626953"
82,A,A,0.7801139087082044,0.2198860912917956,"A,E,B,C,D","-0.010104882530868053,-4.603854656219482,-10.54135513305664,-11.35385513305664,-13.05698013305664"
83,A,A,0.3574712108499631,0.6425287891500369,"A,E,D,B,C","-0.6480104923248291,-0.8355104923248291,-3.538635492324829,-4.86676025390625,-5.03863525390625"
84,C,C,0.44844832461861134,0.5515516753813887,"C,E,B,D,A","-0.15657250583171844,-2.6565725803375244,-2.7815725803375244,-4.640947341918945,-5.765947341918945"
85,C,C,0.6471478501655479,0.3528521498344521,"C,D,E,A,B","-0.033214982599020004,-3.470715045928955,-7.361340045928955,-7.564465045928955,-8.517589569091797"
86,C,C,0.31494902893306587,0.6850509710669341,"E,C,D,B,A","-0.466216117143631,-1.1068410873413086,-3.9037160873413086,-3.9818410873413086,-6.606841087341309"
87,D,D,0.9298184027723762,0.07018159722762385,"D,C,E,B,A","-0.00021903318702243268,-8.437719345092773,-14.750219345092773,-15.015844345092773,-19.718969345092773"
88,E,E,0.3498198194346679,0.6501801805653321,"C,E,A,B,D","-0.7232880592346191,-0.7701630592346191,-3.363913059234619,-4.082663059234619,-7.988913059234619"
89,C,C,0.9782501870892016,0.02174981291079836,"C,E,B,D,A","-1.6240566083070007e-06,-14.015626907348633,-14.718751907348633,-17.031251907348633,-18.562501907348633"
90,D,D,0.48942288029302666,0.5105771197069733,"D,E,A,B,C","-0.4868009388446808,-0.9555509090423584,-8.127426147460938,-8.658676147460938,-9.861801147460938"
91,D,D,0.8686239250519047,0.13137607494809533,"D,A,C,B,E","-0.0007020648336037993,-7.360076904296875,-9.719451904296875,-12.735076904296875,-13.344451904296875"
92,C,C,0.5507129485666286,0.44928705143337144,"C,E,B,A,D","-0.048997215926647186,-3.548997163772583,-4.377122402191162,-5.158372402191162,-7.408372402191162"
93,A,A,0.7373914606037061,0.2626085393962939,"A,C,B,D,E","-0.03263813257217407,-3.4388880729675293,-11.579513549804688,-14.673263549804688,-15.407638549804688"
94,D,D,0.9474023111089066,0.0525976888910934,"D,C,E,B,A","-1.8670179997570813e-05,-11.375019073486328,-12.484394073486328,-13.375019073486328,-15.453144073486328"
95,C,C,0.3999894947034895,0.6000105052965106,"C,E,B,A,D","-0.5679359436035156,-0.9116859436035156,-3.5210609436035156,-6.771060943603516,-7.239810943603516"
96,C,C,0.48913242498163034,0.5108675750183697,"C,A,B,D,E","-0.11417245864868164,-2.8641724586486816,-3.0829224586486816,-5.567297458648682,-6.723547458648682"
97,A,A,0.23213938105778198,0.767860618942218,"E,B,A,D,C","-0.8530516028404236,-1.0718016624450684,-1.6343016624450684,-3.3999266624450684,-5.806176662445068"
98,C,C,0.930773805918647,0.069226194081353,"C,B,D,E,A","-0.0001681405701674521,-8.703292846679688,-13.281417846679688,-15.218917846679688,-20.187667846679688"
99,B,B,0.39812456267524726,0.6018754373247528,"D,B,C,A,E","-0.398097962141037,-1.1168479919433594,-6.898097991943359,-9.72622299194336,-10.86684799194336"
100,A,A,0.2122194158298562,0.7877805841701437,"C,A,E,B,D","-0.13727056980133057,-2.481020450592041,-3.512270450592041,-4.356020450592041,-6.262270450592041"
